balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
86474|798|57|2|547259.17|758926.2|609188.705
39289|1313|12|3|493946.74|586908.79|379186.39
1136|560|100|2|387889.71|395391.79|598355.24
64397|545|40|3|209269.37|80107.0|383044.195
49743|1541|29|3|689273.55|654040.89|261770.535
23029|98|80|2|840050.39|258424.38|471443.235
40694|1341|3|1|632660.57|303568.92|683873.37
24807|880|59|2|905587.11|270181.56|514358.57
72726|311|42|3|893241.95|226673.02|703617.31
41074|1051|70|1|442466.85|131716.96|444752.925
85294|1558|63|2|875570.65|346426.06|480894.045
70289|1032|16|1|180659.74|395343.38|551480.41
94526|230|51|1|341385.21|793190.96|661873.145
14042|1487|37|3|256863.12|378929.93|259300.84
51533|620|99|1|475575.18|791188.76|645503.41
20527|236|11|1|627790.78|148885.54|489195.335
15501|322|46|3|928351.84|494501.82|518346.465
12870|1357|6|1|473448.98|368270.68|460360.34
81126|354|100|1|337852.88|956477.6|485631.6
161|190|11|2|696255.76|268861.83|309119.965
99863|121|70|1|448066.46|705098.12|231771.115
86628|268|88|3|52671.65|112151.39|278495.85
675|11|71|1|622932.87|611315.52|401302.65
58152|623|6|1|489037.32|598406.93|628954.12
40264|719|84|3|377364.72|515786.63|527332.37
85563|1230|42|1|351117.78|370364.6|391768.285
42764|553|94|2|650741.94|794734.48|299032.13
83709|649|49|2|214516.26|566348.7|178036.985
54112|674|67|3|735363.06|337060.95|624230.525
12455|639|33|1|198128.3|713737.72|561446.125
71214|1175|97|2|369332.74|380636.25|684930.33
54768|1698|44|3|358637.06|467126.62|365001.94
34881|427|12|2|175068.36|284102.2|454749.995
13115|1047|83|3|693998.26|442765.57|170437.17
27787|79|34|3|471773.96|89940.43|479207.46
72474|1413|90|2|488227.07|467311.05|226320.37
20548|949|80|3|530806.73|849836.12|246249.465
41581|1794|86|2|776144.46|886517.47|164287.46
91436|327|25|1|548055.13|93155.86|243782.58
65872|1305|46|2|898912.25|150347.41|923645.615
74392|298|89|2|247278.93|456681.12|245621.845
64821|1354|23|1|68824.78|144026.31|566034.635
98288|1520|76|2|737310.37|499112.99|865518.26
36449|1240|45|3|437420.74|184282.64|728298.445
86221|937|39|1|901610.47|727113.41|618674.105
24139|1306|40|2|37114.88|64799.7|450759.59
30086|922|28|2|100726.59|721709.17|693654.535
45677|1265|31|3|238288.84|928395.13|629857.865
75210|980|61|2|579980.44|685149.54|430263.31
67820|908|10|3|114722.62|669283.78|651513.595
30823|992|13|1|282427.76|167883.23|485283.015
17260|967|29|3|113127.04|640694.01|97599.215
59403|1455|2|1|233075.79|597681.73|697985.95
90314|1504|97|3|385755.71|344211.66|575789.035
80586|1145|32|2|221654.32|99853.01|445728.7
72582|336|12|3|674396.28|696892.0|438591.35
85579|513|40|1|938843.37|345069.22|409608.145
54237|1074|15|2|566051.45|838706.56|550174.155
25691|1304|76|2|40983.91|718304.93|564663.04
18446|108|17|1|521773.35|607979.1|854197.845
95755|1400|88|3|867249.68|591792.59|228097.67
43975|1184|89|3|481437.84|981078.88|824937.85
87945|817|57|3|322715.71|702310.6|325963.98
76621|102|39|3|482351.95|156002.24|572456.075
71046|1667|64|1|622333.68|250471.15|568980.525
26979|1475|73|2|49582.47|515467.48|408568.765
90916|1026|55|2|285992.03|104589.79|399516.06
7203|515|52|3|400210.35|259839.2|668736.245
68353|712|40|1|717348.93|914619.78|362084.4
52570|45|45|3|724073.48|142669.81|414200.955
69089|1660|27|3|265177.28|586737.18|47793.645
13455|243|63|3|573614.46|703646.4|256552.975
35954|919|57|3|247001.7|998310.53|258897.895
79517|89|88|2|530009.87|517779.2|220058.155
51880|1574|7|1|204576.55|77056.6|855964.865
68221|710|66|3|761274.6|953012.88|697321.59
8372|1078|42|2|804466.41|325885.05|343808.755
8277|850|40|3|12654.67|205205.03|595552.005
36332|1315|80|2|251939.97|263168.51|776590.43
89501|409|84|3|896590.99|613097.34|610064.545
92080|240|28|1|593140.2|695646.43|582479.275
7478|955|40|2|602155.31|131808.52|473654.47
29281|605|77|3|904701.92|896991.94|124778.45
15846|1619|35|2|231875.83|362008.69|426050.665
57730|1134|52|1|718737.61|297666.59|911331.16
90108|832|88|3|514081.21|347063.45|647470.6
50020|1798|50|2|977567.32|545789.59|549122.135
1678|384|96|1|811671.01|347783.31|566596.155
28054|976|42|2|540215.13|922535.58|475807.915
40146|1759|60|1|510992.77|308940.86|530326.8
3027|939|40|3|265724.11|996976.91|345868.535
42796|1447|11|1|27948.96|192232.41|572006.52
19294|544|73|1|333923.09|55769.8|519645.955
96898|924|57|2|326544.63|925765.79|790143.085
41723|371|52|2|752341.43|815355.0|644109.655
68716|1295|81|1|197645.57|65632.79|628119.955
37449|401|82|2|193531.09|73913.75|518446.865
80059|672|88|2|284073.4|928328.26|211061.775
39712|330|64|3|755671.59|134059.29|482382.155
91581|335|61|2|137778.57|672108.15|510297.405
67384|1534|55|1|759585.94|874684.06|750435.275
72793|235|54|1|390211.17|173025.0|200018.495
17686|1592|48|3|616236.59|955866.3|280700.32
82729|882|45|1|28090.16|331392.64|551299.82
19028|1150|60|2|644555.64|237404.18|336591.155
55821|27|6|1|575864.24|79284.63|516598.41
99260|700|50|1|399298.4|371812.93|269602.575
99766|541|76|1|667556.09|831409.92|876573.99
12721|1046|93|1|207918.1|213946.5|557150.93
91974|1268|43|3|311230.34|955196.77|651751.39
72305|2|73|3|670436.87|12104.64|364486.87
9681|419|64|3|627553.43|263876.59|331578.08
97014|787|39|1|646511.28|381625.94|356956.905
85930|513|14|1|595915.52|600308.8|359844.79
41981|782|12|3|113776.76|764757.11|154506.94
20419|202|4|2|207661.81|569114.54|385949.86
44593|1743|87|2|777914.9|425897.74|677247.785
71347|1574|12|1|507800.81|761585.9|808889.89
71197|693|19|1|908323.48|659673.43|725701.34
45875|1591|20|3|496607.19|833264.05|521257.885
53807|676|83|3|309659.81|496653.28|499691.095
80549|834|43|3|298458.49|198537.11|192984.95
83818|1481|30|1|174932.74|982556.46|782221.195
74973|64|33|1|93189.41|107703.69|65790.34
36825|1436|63|2|399351.46|942199.04|722410.36
76522|372|3|2|421388.29|794319.79|474414.795
69369|1426|42|1|539755.58|994204.84|919421.805
41395|1014|65|1|51734.64|731718.98|549174.965
50402|1781|38|2|109784.39|523314.93|728504.725
20498|1539|53|3|187224.69|962760.64|502116.61
3139|517|6|1|999618.58|914132.78|608458.75
60028|1602|79|3|449586.87|931596.48|625842.405
78588|361|62|3|425526.46|622909.53|684625.455
48864|1714|68|1|856115.07|230663.08|496887.96
49650|1771|35|2|989697.37|612359.94|700916.455
82342|1427|84|2|796300.86|18495.57|396524.995
1579|1336|65|1|139269.5|851082.01|77920.255
1120|1242|88|3|787630.9|685289.76|131658.465
23339|417|70|2|501353.16|745284.45|569975.655
98667|1029|43|2|952912.1|838332.23|572910.4
71033|1127|70|2|769450.38|188629.17|612764.235
17598|296|50|1|6808.23|681398.43|477863.335
77257|760|64|3|987063.4|443200.14|202148.115
1742|641|7|2|811474.32|506599.59|271558.345
76782|615|97|3|495.1|415453.14|93853.385
69796|698|12|2|977041.46|626936.78|865792.78
54618|664|17|2|964853.05|290432.34|510840.11
19891|185|6|1|658784.92|364762.09|234887.89
28159|307|76|2|542274.62|822134.14|754016.32
25195|846|63|1|79293.66|346172.05|387359.52
18352|451|2|1|856648.48|290651.12|207588.185
79445|608|97|1|527146.92|704184.23|434963.59
57672|1552|74|3|252183.27|873059.53|521295.51
11957|762|46|3|59983.83|244936.7|696573.96
62013|485|56|1|64095.34|557264.08|753802.59
42324|1678|33|2|930089.08|207575.53|634172.905
22263|356|54|3|167618.37|850254.08|340450.83
64978|646|29|3|141517.48|998823.04|427007.835
95661|1539|28|3|703301.69|715945.23|746910.395
58224|1568|38|3|924959.88|627691.19|406703.63
11624|1268|36|3|899526.51|572857.72|459364.52
61807|80|98|2|966438.91|744575.75|584218.615
49490|454|19|3|330326.06|814259.52|456448.275
94675|1044|37|2|875122.84|727591.07|381968.71
44729|1759|71|3|100345.34|230512.93|328877.41
46848|831|56|2|884082.52|858490.37|446589.095
13419|73|97|1|192331.63|35912.89|689997.62
56563|1455|7|3|575317.67|17345.32|336601.61
67276|1621|98|2|371123.09|211381.97|413194.78
14805|139|65|2|666365.94|164867.88|463419.98
98890|1686|33|1|49812.09|124210.7|377632.225
70293|703|2|3|42763.14|745800.24|722934.505
4817|996|99|1|383989.14|858694.6|630378.945
58915|988|86|3|210517.96|393550.51|180450.955
34026|549|90|2|667994.33|766021.49|486740.655
30261|1318|32|1|855548.82|452386.92|370892.275
2907|591|74|1|549474.55|871095.58|194097.935
78519|454|50|1|37139.13|696087.72|249204.22
4857|3|90|3|748155.6|36351.84|683123.69
14911|912|88|2|183722.52|726395.65|767926.99
30537|1136|6|3|193198.11|812891.22|459652.28
46681|128|71|2|390081.32|895287.24|489714.57
43344|85|53|1|780560.42|548300.41|803792.29
47426|1122|14|3|502291.94|923223.39|399366.9
65831|387|64|3|362740.08|628776.83|191754.735
59158|1156|55|2|525002.57|821985.89|833893.68
48150|68|24|2|845249.8|661293.88|639492.97
19677|1750|96|2|179557.46|964923.71|561721.445
84030|392|21|2|127951.42|342916.67|126021.735
19620|1626|70|3|647511.58|124789.67|480662.3
67929|1808|98|2|454336.39|151277.61|381295.84
57216|1702|35|3|928259.95|89.79|343975.245
58878|1127|38|2|955625.66|878820.15|224728.845
560|1174|6|3|156770.49|945087.22|429967.155
62386|606|67|1|21635.11|358406.8|757246.995
66332|107|15|1|248035.49|782912.4|284421.78
55146|1226|47|3|921453.62|976064.02|552849.65
27470|990|52|3|660306.66|171539.92|314044.085
71004|641|47|1|812324.87|292051.17|641359.225
62411|695|97|2|278887.07|110740.72|502631.885
55157|1238|26|3|459256.15|768100.37|280960.575
35702|927|86|3|229316.07|453187.85|648372.945
27395|454|89|2|974234.55|459762.23|518306.835
97779|1070|92|1|175132.75|604521.47|908234.835
8599|1144|82|2|423016.0|178894.4|574334.2
723|1683|61|3|284270.15|346666.08|383022.63
74103|62|95|1|315202.53|995842.74|167074.985
38914|1146|54|1|888905.73|464517.52|591839.605
4591|725|23|2|747396.03|807817.62|527779.585
5161|443|74|3|306655.64|502774.44|479409.44
65123|1655|23|3|410630.71|884842.64|133146.54
39446|791|38|3|650401.31|160767.34|537105.4
75524|1686|90|2|233767.81|735492.52|608194.435
49567|381|85|1|159596.66|956918.49|572759.175
16649|145|47|2|430435.53|378.31|428987.12
72599|1094|39|3|947367.89|71326.33|314661.98
53961|1800|86|1|577327.08|392181.86|252961.49
31889|648|69|1|287199.04|366603.09|215835.48
8653|1714|23|2|680775.85|679773.24|477626.83
34228|236|8|1|112703.47|278798.73|414261.63
77583|924|26|3|302056.47|128850.24|623413.065
66747|621|58|3|953794.19|65844.27|171274.08
82996|88|38|2|636585.68|804606.98|589924.705
7590|1388|9|3|219950.15|81088.52|728055.135
2319|699|91|3|873283.98|298057.21|253047.87
65938|816|63|3|938200.17|465694.97|291319.9
67828|806|100|1|407794.47|321681.56|746355.11
24767|289|78|1|407142.29|560618.13|344916.155
23293|49|57|3|301600.77|560227.93|564061.135
20207|1584|14|1|365503.86|969247.03|478755.715
36098|1343|69|3|141117.94|544676.04|556552.145
96403|402|2|3|451974.31|37297.06|846039.84
15510|1684|4|1|540393.05|865750.04|919969.735
2963|1404|45|2|427004.63|237664.5|441341.825
70253|1474|82|1|466086.34|748783.16|447143.035
8396|1433|54|3|132072.71|683896.61|537996.38
68012|161|73|1|736731.83|211029.09|515421.21
96281|524|6|1|879488.22|704669.97|424479.685
42538|535|51|2|879723.28|695797.36|114009.71
83714|724|54|2|14013.62|488174.55|714242.16
55205|891|11|1|856327.71|875732.19|511172.5
39193|1628|96|3|909526.01|464560.28|932779.99
82188|1485|70|3|400532.11|387345.15|527335.105
148|1151|18|3|631408.85|323789.53|743583.73
43267|532|79|2|706411.29|965477.66|334510.33
69297|1816|25|3|744829.13|324662.04|272510.2
39466|1553|96|1|214463.63|179564.09|76449.06
19847|105|81|3|78304.22|424528.37|381166.87
55098|1395|95|1|98698.77|796063.76|359251.045
36539|464|86|3|187289.28|135025.96|442013.735
6056|449|21|1|245513.74|678451.18|543396.455
86047|762|50|1|730129.21|404762.47|461328.1
55229|1618|46|1|354743.15|271399.39|661434.135
46186|1802|81|3|369360.59|265541.76|208030.375
45956|93|62|1|48856.76|83498.49|498925.735
71052|864|9|1|273139.15|21158.75|253832.97
76292|15|30|1|624231.72|548661.88|611882.31
21469|640|31|2|825165.89|106382.58|661064.775
98317|785|14|1|489943.97|783583.66|793955.525
75187|1313|70|3|262441.05|509034.54|635341.235
88114|1779|34|1|250172.05|397627.86|806249.65
96691|1078|22|2|92371.95|180046.78|531340.295
30682|352|19|3|527798.9|838482.46|865806.095
91872|561|57|3|54922.22|69369.45|485399.3
97889|937|50|2|88822.04|845345.97|672364.395
19580|1328|39|3|611739.37|351735.94|809906.305
87472|580|79|3|814641.55|114866.74|514152.59
68023|1230|43|1|593153.57|797561.89|564814.36
1388|746|75|2|363903.31|102605.4|207024.545
94624|45|84|1|613636.2|463044.03|395792.405
88240|1274|69|3|427976.89|455534.96|345482.56
66370|747|24|2|423247.08|623027.86|847680.815
41255|866|51|2|816691.46|322057.03|874769.975
82758|1341|62|2|323603.03|100224.67|88442.23
75897|376|78|3|841213.26|978666.75|690333.23
61767|1104|52|3|343832.06|11691.96|200126.33
54774|1139|21|1|453202.39|958720.46|958091.86
94225|388|88|3|574027.59|925634.89|500708.91
98162|1593|38|1|629296.51|212183.69|158698.74
37746|1174|8|1|360384.74|9035.85|403845.915
48154|1563|58|2|201025.41|667942.02|672366.395
22131|18|35|2|746777.5|164984.99|319093.36
92906|524|10|2|635183.88|592988.18|401008.95
32091|1273|11|2|151326.41|678688.98|147290.66
58011|479|20|1|957340.75|199847.93|659141.655
41118|1811|58|3|181894.62|576143.05|725922.825
25219|70|97|1|128242.87|59141.61|261009.055
96417|1672|81|1|164688.02|718889.0|475365.03
50283|1238|50|3|953970.86|141441.48|839982.21
12768|595|61|1|774146.15|163415.42|162287.095
60894|1217|60|2|195166.61|495905.97|769667.5
64461|957|27|3|199925.26|359252.64|207304.895
19919|1775|19|3|706372.15|667072.39|701224.23
72209|1345|63|3|206270.65|438990.89|267611.53
7414|1632|86|3|950725.41|459696.84|313051.69
54438|706|45|3|328532.77|869171.28|405866.87
10308|234|54|2|716228.73|153236.94|878171.69
73545|1658|73|3|697681.22|981847.01|501264.72
34062|1102|21|2|569630.71|518693.7|506532.205
33418|1022|28|2|669098.68|372313.37|642848.735
93680|1734|48|2|33023.09|748291.03|403801.275
55566|712|26|3|756628.15|331377.02|600173.915
7669|1354|53|2|223717.82|952185.17|728874.005
12652|1218|52|1|159320.95|901547.43|513831.15
625|1013|67|1|555776.8|223301.36|420568.27
91514|1675|10|1|77497.37|42900.26|310157.965
98025|1612|69|2|28886.58|76644.52|939799.22
5914|136|93|1|409375.66|384790.74|387736.055
12685|1786|57|3|695321.85|553845.82|343244.605
20584|548|54|3|467700.77|878843.61|581515.065
97603|739|13|3|503724.52|773167.96|506366.435
47349|1438|29|3|458592.99|159616.94|296531.41
90091|217|74|3|783942.22|23879.82|507176.015
5329|707|24|2|961742.02|540852.65|444834.005
56026|1450|37|3|191892.93|734729.55|297317.71
67971|767|99|3|607410.18|415740.06|734450.975
92255|173|95|1|962527.15|626686.88|796736.56
60031|1689|49|1|443861.52|439687.37|435033.92
92477|1176|94|1|900292.42|313108.67|646018.465
33988|1591|31|1|504137.21|192185.57|408132.675
51003|1751|76|3|834139.46|610923.28|527237.54
64951|207|47|2|718751.05|218575.92|537741.58
32354|668|8|3|523884.0|228117.36|495328.755
14383|1450|52|2|80180.12|38991.05|725847.3
96614|1613|1|2|401116.7|958813.37|898563.17
42932|1353|90|2|390324.98|891834.25|381048.725
42584|1573|24|1|384459.28|933499.92|552842.895
92384|1729|30|1|990778.06|15952.18|713860.53
71127|1432|2|1|72510.06|333760.58|772574.955
93111|1738|28|2|769007.71|818599.91|328970.46
13332|437|17|3|12911.76|385962.35|342247.59
13946|352|52|1|684231.95|950788.92|641068.385
6544|782|30|3|767154.15|938748.51|702962.025
6326|1088|66|2|274552.95|467662.19|346726.375
79606|679|90|2|247632.9|419072.4|707980.14
91055|44|16|1|709782.56|736491.66|609620.26
19246|1700|83|2|977873.77|381538.8|143519.25
26143|264|61|1|930052.14|24320.93|566588.155
54503|706|48|2|447048.27|29669.62|768788.53
56729|1462|84|3|172422.54|635401.01|380356.43
93052|1683|85|1|163221.83|456272.41|177433.015
46162|581|14|2|886461.68|691894.63|305739.515
88065|838|100|3|433892.64|451746.54|383323.535
23136|393|82|2|751184.9|403987.25|399502.98
42078|1068|37|2|337299.45|128939.46|727233.59
31247|268|59|2|332578.07|939351.57|435804.7
38061|1184|48|2|931420.16|747854.34|638849.725
32749|140|85|3|870269.14|696173.76|381531.675
91079|43|89|2|977765.9|222872.37|720602.255
35546|1786|15|2|399080.6|923914.24|504090.515
9748|1740|42|3|839080.13|374883.46|233655.0
45768|1567|28|1|31692.8|164739.33|904953.675
6132|737|78|1|202856.07|246433.57|255654.725
27288|529|63|2|243732.17|388435.07|823692.345
94906|1698|27|1|704572.63|998997.18|294285.59
71901|1330|10|2|727357.59|685116.32|393738.435
27677|1626|99|3|598167.19|300672.16|251267.62
55262|1288|1|1|110267.02|769141.19|643313.37
52038|574|93|2|945438.61|275605.67|884500.53
96|291|7|1|280459.53|482080.36|343915.965
57092|327|92|2|22866.11|121499.19|136967.05
73585|870|78|3|106752.08|917069.03|588482.33
78816|972|44|2|873654.98|369724.22|181471.74
88170|854|49|3|646340.57|963240.04|801077.555
18189|1150|64|2|206333.35|531947.26|611605.58
27074|102|74|2|558793.04|345097.05|316678.12
71855|1608|73|2|520571.58|937640.84|904505.415
56187|622|45|3|614511.31|143106.37|513308.97
41844|783|28|2|910424.8|446167.4|534088.49
40436|976|98|1|592208.5|410225.98|385244.105
83994|1619|78|2|624169.37|173933.43|330407.045
41637|1302|55|2|204827.04|669156.28|706185.745
41306|783|93|2|886357.14|1111.34|405972.76
46049|747|67|3|360348.39|795931.41|153473.41
44091|79|93|3|768830.15|209542.79|381557.385
60312|87|65|3|421690.78|919908.37|925087.795
96730|270|63|2|947942.92|86558.9|520976.17
22217|1395|77|3|512066.81|627094.4|140516.325
16717|1741|92|2|960402.4|729106.51|508698.0
97389|1646|61|2|18719.28|894551.81|769956.075
16858|1058|54|2|242581.34|376532.41|230551.91
46481|219|57|2|789558.91|117164.53|499886.37
74255|945|70|2|454934.72|851065.22|821711.585
2829|1789|19|1|851762.71|425074.66|752650.745
76174|1597|23|2|479398.97|203484.59|257400.73
94381|1393|23|3|72180.72|620707.2|408299.615
76177|1698|53|2|598894.04|513315.98|822064.975
44672|358|61|2|749339.33|389183.92|731431.575
27931|1315|4|2|733961.44|615708.55|274333.975
21419|364|23|2|713667.73|252195.79|747644.91
14882|271|75|3|270555.21|984582.79|215143.11
16734|1782|13|3|576167.05|710773.81|733497.185
45050|1686|97|1|944078.17|523083.76|766042.205
50877|360|16|2|367051.65|450321.11|521124.275
53408|879|15|2|290594.19|804294.94|393950.845
54352|987|29|3|723000.91|919402.64|164075.75
32183|1805|19|1|455283.84|816911.46|270318.115
17312|197|35|3|857090.51|168194.15|193506.235
52711|1056|56|2|375610.43|247599.0|286100.45
9006|1666|37|2|853510.74|396872.61|635884.59
2504|1813|13|1|639932.39|96759.47|646147.52
50203|1715|10|2|571537.45|294236.05|365229.13
13015|1280|92|2|776361.82|416942.28|506152.225
90059|1348|35|2|434368.47|844157.23|609024.91
5739|272|35|2|400005.54|714131.29|726696.15
36828|1551|51|3|780588.05|701072.79|527685.675
93701|66|30|3|405829.63|420635.66|327669.765
90032|1410|54|2|620273.09|390254.19|547020.01
41202|426|19|2|516808.14|304952.34|379954.545
33131|1250|39|1|141462.16|166772.59|427748.37
12490|1364|11|1|168549.08|326336.01|701562.23
55244|1541|60|3|48450.56|244114.58|348206.35
34878|640|74|3|778278.81|114454.73|382790.6
73069|1589|12|3|377064.14|764343.9|247520.155
74856|855|8|2|609223.57|166199.69|630835.45
40691|1208|23|3|538941.27|78722.06|273397.385
98236|1238|12|3|880675.44|995431.82|275178.25
52361|127|26|2|920481.12|788207.64|354975.18
75416|1029|48|2|621938.0|486338.54|372261.455
94108|1715|67|1|762280.37|923351.08|465676.795
91054|208|92|2|111682.69|492753.76|527051.08
14280|1398|39|3|855964.39|729839.8|504918.19
85395|512|17|3|37945.46|684723.33|357984.215
50213|1637|73|2|385594.36|748272.6|532757.295
30224|507|87|2|762508.51|690176.43|667127.525
61942|1624|93|1|311459.36|373488.33|700018.92
76638|386|17|1|782724.99|957445.92|457151.165
82010|754|33|1|461622.54|469638.93|688787.535
92013|1449|66|1|876654.27|778183.22|498665.39
39882|497|42|3|557452.82|940695.13|585826.66
92587|1687|41|1|115466.72|286939.65|602846.555
25138|476|96|3|747666.22|113538.05|916782.18
70202|193|75|2|681854.68|917967.61|522460.63
76379|138|91|1|570704.35|920421.84|157368.605
28638|825|82|2|158469.67|339575.45|608647.535
55730|1053|44|2|675559.54|234350.9|208918.175
23683|1183|33|3|825542.13|768318.82|269127.97
67634|1173|21|3|970280.86|167833.36|862386.44
47591|1334|85|1|713155.07|19141.14|802660.985
83488|662|80|1|745277.47|462517.64|222014.46
32817|1064|16|3|873811.8|50456.41|449687.345
86731|866|96|3|966208.91|540700.41|672219.2
93978|423|21|3|814353.0|888108.0|397137.59
69458|690|22|1|953551.13|654524.37|328626.175
86324|575|85|2|118473.18|9299.24|499969.545
6688|381|29|2|725846.39|897634.67|442434.255
48206|89|31|1|681168.48|248467.23|823507.685
86733|1575|42|2|192054.95|95537.75|333477.355
84814|186|32|2|461575.93|651109.5|617867.99
10519|985|5|1|343597.42|761731.97|543270.135
67244|563|49|2|423569.98|164332.63|494784.51
23141|1104|9|1|865082.73|425900.24|540982.415
63730|521|78|3|311397.73|210741.16|778251.095
3393|1403|53|1|15505.65|200354.98|523157.01
93926|1319|25|2|98071.49|895821.12|508785.9
5715|1739|19|2|702612.98|67690.51|542185.27
19967|960|58|3|517756.53|827098.53|155841.665
99480|306|68|3|90674.47|281107.76|494263.105
59457|1613|65|2|885955.68|774124.28|415987.17
32234|747|44|1|925952.91|341039.95|269064.765
8584|1699|1|1|704459.91|892225.0|690932.89
16055|1393|51|1|355973.4|742151.33|523559.045
7791|315|59|3|651294.25|878326.21|766166.925
29065|1119|70|3|903494.81|767901.54|545698.78
65840|1601|16|3|331667.4|553601.45|291632.015
90761|1024|70|2|770368.45|353826.42|583983.625
96527|1677|56|3|521286.44|137686.06|355606.62
41191|30|21|3|532126.13|395357.83|742250.435
65698|427|38|3|353240.0|717748.29|487281.135
35991|36|39|2|617096.91|52273.91|474524.87
77172|393|45|2|411082.25|99704.53|753269.255
85594|505|16|2|335865.41|7776.5|505239.08
36386|543|21|3|667981.0|872742.33|662155.41
16333|507|76|2|473470.95|649263.37|330799.81
39192|291|1|2|186322.9|128949.44|552342.775
27342|991|22|3|918916.68|328253.15|600652.28
54219|1189|20|2|789705.44|642128.71|647144.025
35036|1396|56|2|603509.68|41906.87|499402.96
41123|1532|70|2|637316.31|420989.86|235572.355
38606|606|26|3|280804.53|976863.14|660004.955
61190|1680|13|3|808582.25|545594.14|616993.335
80884|82|71|1|975758.45|715302.24|328196.12
91101|574|65|1|838153.47|7427.11|369323.03
72622|1546|30|3|419299.8|81797.23|834957.975
9484|499|85|1|833503.47|489528.87|327819.385
25107|1301|76|2|209866.66|784652.92|363420.82
46930|645|41|1|506230.69|931090.11|405445.175
64980|806|45|2|781774.25|848709.94|648559.44
25458|22|92|3|154416.15|552140.79|550661.695
71263|1359|11|3|815752.05|720433.92|150141.67
8442|1486|90|2|470108.6|314226.44|784771.385
84400|346|20|3|393097.03|939661.71|493215.58
51864|475|50|1|847312.51|97704.85|686324.505
93136|202|31|2|999825.72|683352.81|303463.88
20850|229|74|3|574844.43|197087.55|232650.475
81802|994|86|3|696215.51|266371.06|291654.09
8863|570|76|1|950419.42|600890.08|392214.28
43361|607|39|2|540020.38|921153.14|425449.48
26341|833|8|2|287295.88|915194.6|813663.275
25542|1037|9|1|600799.96|624179.57|196298.07
8287|821|75|1|516726.47|598071.6|711928.27
60310|1805|9|2|406795.46|718437.82|337931.225
66903|1775|94|1|312595.09|194780.11|418001.385
21254|1406|77|1|66548.55|218495.26|498031.5
59319|746|83|3|286018.62|393598.8|289827.42
20112|1439|39|2|290265.96|440797.64|139964.745
93475|961|97|3|189199.34|982370.14|436233.05
14665|792|75|2|167673.16|298741.42|432664.945
73714|904|43|1|266118.93|279901.16|686204.86
45346|980|58|2|825996.36|976454.11|358579.805
31969|1169|62|3|882483.05|153158.45|568228.25
98335|1425|87|1|297218.48|478153.16|273625.675
54375|610|25|3|763498.53|340281.17|567494.585
3530|1115|34|2|996112.86|302230.52|644750.42
84701|1508|97|2|410648.87|261426.53|214879.875
20569|1180|83|2|322000.79|227947.24|520916.38
59795|1797|85|2|896847.73|341313.95|633496.15
81262|1338|96|2|914917.55|828986.7|580650.595
28375|882|32|1|143587.51|663359.13|533066.805
47009|657|33|3|195075.94|70436.74|521102.105
84118|420|72|3|849793.36|525388.84|773020.625
9036|25|47|1|375646.37|547768.25|829024.04
61918|445|49|1|369818.73|626731.34|467188.98
25522|587|1|1|138761.86|830659.44|368529.385
86039|617|49|2|131596.36|759119.29|348826.22
80562|1269|85|1|312742.84|71204.37|525706.43
42694|678|25|3|850120.52|531049.81|654228.38
76376|1350|3|2|933026.97|705173.92|226410.685
27193|1656|12|1|170038.02|510680.18|897862.855
85194|1595|36|2|286420.5|517395.34|743506.385
52756|820|75|2|973846.77|209552.31|352610.875
65974|319|83|2|256794.54|893846.39|288434.62
9975|798|86|2|639312.64|468007.35|626277.37
77641|1232|30|2|760616.1|118585.36|772074.175
6584|238|83|3|52831.59|999224.9|768406.925
46723|140|62|1|2206.88|521189.36|815279.775
24350|117|43|2|757327.54|21464.96|420667.665
13423|725|88|1|349736.65|983989.63|601676.345
21081|1707|11|3|393772.58|442912.63|342595.215
81822|584|34|1|951720.55|192135.35|823036.93
2175|1292|62|1|713657.81|469362.89|824256.405
16064|1045|1|2|540542.35|106319.04|381560.485
12812|1121|28|1|37105.97|133045.07|776784.935
29377|167|31|2|597828.21|212324.57|11639.495
47165|1677|59|2|141409.43|607032.49|706019.0
79124|1152|48|1|572663.78|983101.72|416706.39
98834|1169|17|1|917799.08|883396.9|493285.395
19315|68|56|2|639493.04|356725.25|974696.58
58155|990|19|3|228278.34|357641.91|281931.69
9526|1437|67|1|851852.23|101222.43|378813.585
26250|1690|48|2|96532.98|405147.53|421783.44
92196|946|70|3|428050.87|320495.77|288545.29
10272|54|50|1|774222.24|399092.65|543473.945
81535|1348|68|2|565583.91|291847.38|485742.695
17022|1102|25|3|387051.4|299503.74|583617.87
41688|1570|74|3|762826.63|800048.59|830790.235
54800|228|61|1|106897.13|812826.17|662736.39
89602|97|39|2|2369.4|339527.71|818402.575
79398|758|100|3|866450.24|818506.92|296350.345
2516|720|2|2|283185.82|821527.22|579278.135
57552|482|11|2|339124.94|340476.58|402523.325
92608|1032|70|2|84967.81|768919.9|663936.44
20008|1530|20|2|675107.09|404911.45|371163.325
93991|245|26|3|876496.66|215116.75|435804.125
50255|266|55|3|847449.14|190242.2|843432.11
69552|1332|69|1|720606.99|103768.44|746510.45
41040|1743|20|1|919526.5|111926.99|631990.23
21578|1181|16|2|220515.51|921341.2|290207.82
85608|273|79|1|181278.12|126584.38|590087.03
61546|513|95|2|274192.45|879645.81|110142.24
28542|1498|100|2|554472.64|210429.22|532946.92
