transaction_id|date_id|transaction_type_id|account_id|channel_id|location_id|currency_id|transaction_amount|transaction_status
6803|829|1|3|1|19|3|688.51|Failed
67854|286|4|38|3|5|1|3153.16|Pending
46599|750|1|66|1|35|3|8838.03|Failed
66346|631|1|18|1|5|1|203.24|Failed
7487|277|1|77|3|3|3|5167.04|Failed
79488|917|2|80|4|17|1|7908.03|Pending
87618|1212|1|68|1|11|2|4186.1|Pending
60219|1403|4|85|2|14|1|4676.53|Completed
23645|155|2|85|3|6|1|6089.04|Pending
71425|528|4|97|3|32|2|6634.28|Pending
39864|517|2|60|5|4|1|4303.54|Failed
3613|699|2|16|3|7|3|4432.88|Completed
58883|1019|1|22|4|29|1|924.48|Failed
89524|978|4|61|3|29|2|1570.0|Pending
78825|1568|3|78|2|32|3|3756.7|Pending
83508|912|2|10|5|43|3|7043.51|Failed
20214|1032|4|4|1|9|1|4427.81|Pending
28386|1518|1|5|2|33|1|2368.27|Pending
35678|1443|4|20|3|30|2|7132.85|Pending
37620|28|4|7|5|48|3|5001.91|Failed
82987|1707|4|41|3|23|3|191.99|Pending
10821|539|4|53|2|14|3|3901.25|Pending
66092|1135|4|5|1|49|3|9540.8|Completed
75356|830|4|98|3|4|3|8039.31|Completed
30490|1138|3|53|5|35|1|1635.3|Completed
13872|1316|4|83|1|29|2|9625.43|Pending
8782|1284|2|86|2|2|2|9262.37|Failed
79012|532|3|5|3|17|1|510.12|Failed
99327|396|2|73|2|26|1|5296.17|Completed
54136|1636|3|16|1|21|3|2116.76|Failed
53580|801|3|2|5|22|1|2785.73|Failed
66317|5|4|2|3|50|1|5160.72|Pending
82721|795|3|33|2|27|3|8503.41|Completed
84655|930|1|49|1|5|1|2397.68|Pending
12254|1425|2|86|1|24|2|9878.66|Failed
71189|889|4|6|1|38|1|4656.45|Failed
76896|1094|3|13|4|5|3|4676.26|Pending
87123|1818|1|55|4|18|1|1317.61|Completed
22348|1215|2|88|5|31|1|6130.51|Pending
42579|199|2|10|5|20|2|3846.4|Pending
4210|1337|3|4|5|36|1|1803.75|Pending
68584|1287|1|26|3|44|1|3179.27|Completed
81151|481|1|99|3|45|2|7522.54|Failed
96050|1102|4|9|3|24|1|9282.84|Completed
96037|231|4|56|1|29|1|105.43|Pending
80034|320|4|11|5|10|1|3605.72|Failed
42386|521|3|61|4|10|1|3958.56|Pending
32344|1777|1|6|1|50|1|6615.29|Completed
89198|1192|2|15|3|24|1|4000.05|Failed
7096|897|3|64|5|45|1|6733.99|Failed
20918|999|3|2|4|35|3|2278.19|Failed
13221|1680|1|100|1|31|2|4886.45|Pending
25712|793|2|73|3|43|1|6584.34|Failed
67939|307|4|87|3|16|3|8408.7|Pending
1812|961|1|57|2|38|3|628.42|Completed
21332|1673|4|15|2|24|2|2516.0|Failed
74868|452|4|18|4|6|3|8433.17|Failed
27570|1025|1|55|3|12|3|3735.35|Failed
25722|1179|4|41|1|8|1|9385.72|Failed
56280|796|4|74|5|27|3|4955.41|Pending
34955|955|3|27|3|3|1|5177.13|Failed
96967|254|3|28|2|49|2|8332.43|Completed
43537|679|2|12|2|28|1|3420.36|Completed
65765|1008|1|39|4|21|1|1052.51|Failed
69218|1650|3|67|4|12|3|7899.21|Completed
9566|880|1|15|3|50|1|4626.33|Pending
41966|134|4|38|2|37|2|761.97|Pending
5847|1119|1|18|3|19|1|9913.58|Failed
1785|1812|4|55|4|8|3|796.6|Pending
1309|61|2|41|4|45|2|9459.18|Failed
51283|22|3|45|1|20|2|9928.4|Failed
35375|24|2|49|2|26|3|521.26|Failed
64918|1009|1|16|1|48|3|3175.96|Pending
45181|1337|1|96|4|32|3|4482.48|Failed
80050|1150|4|91|2|23|1|7812.55|Failed
78806|1184|1|91|3|12|1|7263.0|Completed
23147|512|1|71|3|47|1|9524.15|Completed
68024|699|1|9|5|23|2|706.07|Completed
43818|948|3|42|2|26|1|8523.14|Failed
55081|849|2|61|5|6|1|8728.24|Pending
28294|210|2|51|1|3|1|9419.11|Failed
51319|618|1|25|1|25|1|3148.1|Completed
94618|1257|2|97|5|42|2|2509.16|Failed
40561|922|1|44|2|9|3|7609.25|Pending
61694|1099|3|14|5|44|3|2743.05|Completed
74116|580|2|18|1|33|3|5075.56|Pending
30273|531|3|73|2|38|1|3205.86|Completed
72353|1793|1|75|2|4|2|4911.32|Failed
29718|1093|3|42|1|18|2|6318.06|Failed
45897|1111|3|82|5|5|2|2455.23|Pending
31879|1390|2|96|4|40|1|4343.91|Pending
12811|1063|3|4|2|15|3|1481.88|Failed
96717|1470|3|37|4|41|1|9038.28|Pending
32875|1383|1|67|4|10|3|2157.3|Completed
67507|1430|4|17|1|29|1|9718.46|Completed
68733|936|4|76|3|18|2|118.77|Completed
33718|946|3|87|2|44|1|9416.28|Completed
95499|1290|3|57|5|16|1|7034.39|Pending
76975|1030|1|18|5|9|1|9346.81|Pending
66415|640|2|45|2|20|1|7101.37|Failed
62019|407|2|98|2|39|2|9377.89|Pending
76936|1137|4|87|4|25|3|5024.19|Completed
42598|610|2|18|3|9|3|3634.89|Pending
51637|815|1|7|2|11|3|4957.43|Pending
81563|1758|3|96|3|46|1|6757.07|Completed
93986|1751|2|19|3|22|1|5328.38|Failed
44805|1657|2|13|3|47|2|5529.9|Completed
23492|914|3|49|2|22|1|4634.41|Pending
57109|858|4|45|1|10|3|8534.43|Completed
38425|1326|3|72|3|44|1|367.73|Completed
88541|1334|2|76|1|3|3|8147.13|Pending
75882|1378|4|29|2|4|3|9243.07|Completed
80283|1688|3|42|4|23|3|1074.54|Failed
29213|1616|3|4|3|31|1|4008.82|Failed
17285|1475|3|34|5|39|1|607.15|Pending
60119|1609|4|12|3|3|3|6357.16|Failed
82144|1809|2|8|4|44|3|9160.38|Completed
34457|1018|3|61|5|12|2|6528.63|Pending
36370|1559|4|39|4|36|2|8010.98|Failed
95318|1046|3|90|3|45|2|6782.89|Pending
97228|637|1|51|5|39|2|7191.2|Failed
95140|319|2|62|5|19|2|1929.48|Pending
40855|223|2|80|2|3|3|1159.38|Failed
29327|832|2|20|4|24|2|9483.69|Pending
39528|208|3|9|3|3|2|6637.71|Pending
6109|1184|2|38|5|39|1|4492.22|Completed
32052|329|2|42|2|26|3|7406.68|Pending
34458|296|1|30|3|25|1|1509.26|Failed
99288|1030|2|19|4|25|1|5981.52|Failed
25427|1710|1|16|2|24|2|844.43|Pending
76748|1662|2|59|2|11|3|5474.65|Pending
86722|937|2|79|4|29|2|4625.52|Pending
16731|390|2|81|1|48|3|8020.95|Completed
8222|1076|1|36|1|35|3|1868.36|Pending
36889|220|1|29|3|40|2|5703.84|Failed
57637|109|3|56|3|22|2|1957.06|Pending
53472|549|2|8|2|10|1|979.03|Failed
15608|1767|1|59|5|11|1|6828.75|Failed
40556|1161|1|16|3|33|3|1097.93|Failed
42902|1324|2|51|1|10|1|8261.4|Completed
93661|1050|1|59|1|47|2|3719.82|Completed
53868|904|1|56|2|35|2|6248.38|Pending
97010|212|1|49|5|10|1|3107.09|Failed
38030|1421|3|53|3|40|1|1226.01|Completed
53313|242|4|12|2|38|3|776.25|Completed
31263|344|4|34|5|43|2|6870.66|Failed
3226|620|2|75|2|31|2|6106.76|Completed
33545|507|1|21|3|46|1|1348.53|Failed
50889|1400|3|58|2|15|2|5239.86|Completed
42603|649|1|46|3|24|1|8242.3|Completed
54690|237|1|76|4|5|1|1580.84|Completed
20122|867|2|9|5|32|2|6441.98|Failed
16995|1297|2|33|2|12|2|4798.09|Pending
91943|1524|2|29|4|12|1|652.12|Completed
95728|1324|1|93|2|4|2|8017.44|Failed
28762|1452|1|22|5|6|1|2939.68|Pending
3997|769|2|57|4|27|1|8599.96|Failed
80859|684|4|1|5|48|1|5691.69|Completed
44199|195|1|100|4|41|3|4720.63|Pending
56966|121|4|16|1|50|3|7375.02|Completed
56318|486|1|96|1|18|1|9563.94|Pending
47847|1144|2|80|1|15|2|3219.95|Completed
11483|1772|3|55|3|10|3|6158.11|Pending
592|1091|4|34|3|36|2|8723.72|Failed
4643|975|3|84|2|22|1|7965.01|Completed
97403|377|2|67|3|24|3|818.96|Failed
71859|206|3|75|2|33|3|7284.69|Failed
42135|32|2|76|4|45|2|1354.18|Completed
97000|175|3|67|1|4|3|7542.22|Failed
70086|124|1|71|4|42|3|6806.74|Failed
50200|1569|1|95|1|11|2|1968.71|Pending
61524|163|1|93|4|23|1|8319.63|Failed
10410|490|3|84|3|33|1|3549.51|Completed
28732|1451|3|100|4|27|3|215.55|Pending
78982|815|4|21|1|3|1|5098.43|Pending
28137|166|1|43|5|33|1|5614.89|Completed
62643|944|3|23|1|41|2|6641.87|Pending
91092|538|4|26|1|11|1|2140.89|Pending
97537|1413|2|77|1|5|2|2652.07|Completed
35045|507|3|42|3|27|1|6121.3|Failed
89841|590|2|5|1|45|1|6375.09|Pending
41963|1044|2|38|3|5|3|634.36|Completed
66182|760|1|27|2|23|1|5688.91|Pending
44607|725|2|50|3|15|2|8315.22|Pending
63245|1040|4|82|5|9|3|8091.36|Failed
44484|1474|2|39|3|16|3|4888.39|Failed
89589|441|2|99|5|47|3|3138.38|Failed
35811|1550|1|64|5|39|1|7130.01|Pending
12935|592|3|42|4|6|2|5955.65|Failed
4197|333|2|47|2|40|2|5396.97|Completed
96476|1751|3|71|3|18|3|8508.28|Completed
97032|623|3|30|5|29|1|6387.63|Failed
72960|1677|1|49|5|5|1|9073.34|Pending
66608|1026|1|10|2|41|3|1932.03|Failed
69227|1065|2|57|5|26|2|4527.02|Pending
57948|845|4|59|1|46|2|7585.3|Completed
98121|1620|3|96|1|15|2|4422.75|Completed
19678|1087|4|33|1|38|2|3466.49|Completed
38812|1562|1|42|4|37|2|315.67|Completed
94789|956|3|12|1|20|2|7006.22|Pending
92863|1501|3|11|5|44|2|2616.48|Failed
5842|963|3|6|4|20|1|2173.87|Pending
50072|979|3|7|5|42|3|4581.11|Failed
97456|963|2|49|1|10|2|6321.77|Pending
26108|1471|4|40|2|40|1|4671.23|Completed
69822|1082|2|6|5|10|1|9322.07|Failed
93809|137|3|11|2|43|1|5395.91|Failed
36838|1264|3|56|3|19|1|3182.69|Failed
36935|552|3|70|3|6|1|4251.32|Completed
29703|1677|3|98|5|24|2|4911.53|Completed
47047|1682|2|30|1|12|1|3555.26|Pending
42171|410|4|65|1|11|1|9665.25|Failed
38845|208|2|91|2|39|1|7157.46|Failed
86076|1171|1|95|4|3|1|4392.5|Pending
1456|760|1|51|4|30|3|8907.64|Pending
17088|1293|3|26|4|22|3|5533.2|Failed
39242|225|1|7|5|13|1|6961.11|Completed
65087|1695|3|12|3|25|3|3669.7|Failed
89547|131|2|94|4|35|2|4928.44|Completed
54990|119|1|23|5|45|1|7991.5|Failed
59297|1769|3|71|2|26|2|3485.56|Failed
25613|1451|1|11|3|11|2|3092.35|Completed
39531|1524|3|25|2|31|3|3563.15|Pending
8846|665|3|78|2|25|2|375.96|Failed
82248|484|1|50|1|13|3|8864.5|Failed
70887|804|1|9|5|33|1|8597.26|Pending
29908|50|1|14|1|29|3|3696.25|Completed
48338|974|3|23|4|5|1|4650.45|Failed
68459|960|1|71|5|28|3|9986.75|Failed
19984|1421|3|69|2|23|3|539.74|Failed
39426|1474|1|67|2|8|1|240.43|Failed
57354|949|4|85|4|26|3|3046.4|Pending
27429|1747|4|86|1|21|2|4823.32|Failed
24914|118|1|22|4|7|3|6377.97|Completed
19467|1797|2|99|4|7|1|272.9|Completed
92820|1435|2|75|5|2|3|3217.44|Pending
31736|1683|3|56|2|37|2|1524.17|Failed
96723|1569|3|52|2|48|2|7003.31|Failed
70386|1288|2|72|1|34|3|4966.5|Pending
42282|513|3|94|2|3|2|6425.81|Pending
60724|62|4|30|1|5|1|4549.68|Pending
20423|1041|1|38|4|10|1|712.52|Completed
17721|909|1|72|3|33|1|1305.34|Failed
23774|880|3|1|4|19|3|650.41|Failed
67241|1474|4|81|5|29|2|2311.2|Pending
14104|1459|4|98|1|5|3|2890.05|Failed
14446|472|1|74|1|49|1|3723.58|Completed
93070|428|4|87|5|36|2|6356.16|Failed
91983|257|4|20|4|11|2|6778.39|Pending
41791|432|2|28|1|34|2|7307.42|Pending
30907|1128|4|88|5|22|1|5057.85|Failed
12803|1063|4|83|5|25|1|4778.17|Completed
79182|314|1|95|2|37|3|3001.61|Failed
58575|130|1|30|1|14|3|4973.42|Pending
57174|1106|3|81|5|2|3|5414.69|Completed
73375|1359|1|49|3|1|3|8056.99|Pending
70217|978|4|20|3|34|3|6006.22|Failed
93935|374|3|68|5|19|1|3119.75|Failed
94277|1380|3|2|4|17|3|9831.41|Failed
96628|663|3|10|4|47|1|3583.25|Completed
87490|401|2|57|2|19|2|3280.03|Pending
19666|55|4|4|2|41|2|7194.7|Pending
62468|269|1|48|2|43|1|8279.38|Completed
60614|3|4|51|4|38|1|3607.31|Pending
76874|386|1|15|4|4|3|4433.24|Failed
20643|398|1|54|1|38|3|9533.77|Failed
44800|820|3|18|4|48|2|644.73|Failed
84424|665|1|10|2|38|1|6514.11|Pending
38826|656|3|57|3|39|1|3636.79|Failed
45710|1012|3|78|4|15|3|8088.98|Completed
33546|617|4|92|5|45|3|5877.57|Completed
32744|1099|1|81|1|19|1|55.1|Pending
90674|1075|3|14|2|14|2|4159.42|Failed
83285|1449|3|58|5|5|1|4363.7|Failed
4263|681|1|16|1|15|2|6561.42|Completed
59722|1445|4|1|2|19|2|6674.65|Pending
9500|1815|1|79|2|45|3|8900.12|Failed
31552|1215|2|85|5|38|2|8753.34|Pending
86955|1756|3|18|4|29|1|9607.18|Completed
9081|290|2|17|5|27|1|2204.01|Pending
40341|1415|1|32|5|18|2|1130.8|Failed
49441|508|1|96|5|29|2|1453.87|Failed
40232|1613|1|8|5|9|2|7175.77|Pending
41299|1234|4|55|3|5|1|6884.44|Completed
23287|516|2|19|5|34|2|6775.21|Pending
26070|752|1|15|4|12|3|3618.16|Completed
70909|594|2|98|5|4|2|4259.09|Failed
7515|702|4|18|3|14|1|8943.4|Failed
55583|560|2|13|4|40|2|5195.88|Pending
34761|938|3|62|5|16|1|9486.98|Pending
16303|1779|4|72|5|39|1|3232.0|Completed
25473|1738|3|63|3|18|2|2044.6|Pending
93095|1279|4|27|2|17|3|15.62|Pending
55954|572|1|86|2|20|3|5111.65|Completed
16471|303|2|58|2|8|2|5338.89|Failed
44682|825|4|100|5|26|1|2563.87|Pending
29842|92|4|90|1|30|2|9493.38|Failed
44778|1584|1|96|5|15|1|2390.38|Completed
33632|480|3|92|5|40|3|8708.43|Failed
53571|708|3|29|1|37|3|708.91|Failed
95447|515|4|74|3|19|2|3361.69|Failed
40838|670|4|90|4|5|3|9549.12|Pending
86738|671|1|86|3|35|3|9040.28|Failed
75110|1298|4|21|1|25|3|1285.73|Completed
67299|1623|4|46|1|16|1|1753.52|Pending
7240|1551|1|16|4|37|3|3063.57|Completed
14643|1723|3|33|5|19|2|8927.34|Failed
1507|1806|4|12|2|19|3|3228.93|Pending
69731|452|2|29|3|9|1|2358.17|Completed
27783|1349|1|85|1|38|3|6301.65|Completed
50488|328|1|44|1|12|1|6133.87|Failed
9159|1362|2|67|5|21|2|2710.16|Completed
11201|819|1|49|2|26|1|5713.37|Completed
70209|589|1|89|4|44|3|1292.3|Pending
13591|643|1|85|2|39|1|1086.15|Completed
94074|861|3|80|5|13|2|8813.67|Pending
68481|138|3|82|4|48|3|4682.24|Failed
45873|803|1|97|2|18|3|3786.13|Completed
82436|1045|1|45|2|36|2|3750.5|Completed
48052|1316|2|31|4|32|3|7357.02|Failed
57284|1574|2|15|1|5|2|4301.51|Failed
55486|1318|4|44|1|45|3|3527.35|Completed
32081|658|2|10|4|5|1|9984.04|Completed
48314|965|2|21|2|43|1|7027.06|Completed
35668|714|1|25|5|3|1|7251.92|Pending
26306|1707|1|40|2|9|1|1101.47|Pending
62818|843|3|96|1|3|2|5857.7|Failed
86258|701|2|15|5|17|2|6507.09|Completed
48800|80|2|42|1|21|2|4902.06|Failed
88456|497|4|48|5|37|3|5759.02|Failed
91843|1032|1|35|2|32|2|2151.63|Failed
20768|393|4|10|2|18|1|6067.11|Completed
96867|1336|4|84|1|36|1|4661.26|Failed
78404|1537|2|66|5|15|3|5687.33|Pending
49833|1751|1|3|4|27|1|8746.42|Failed
37501|191|4|68|5|38|1|3726.57|Pending
25998|451|1|10|2|48|2|5856.43|Completed
64542|151|2|36|4|10|1|4958.22|Failed
10899|1317|1|46|3|9|2|6920.52|Completed
895|15|3|4|3|45|2|7691.56|Failed
29920|856|4|78|4|11|1|6326.46|Failed
38335|1403|1|48|3|25|3|5971.95|Pending
98284|1643|1|79|1|40|3|2403.8|Completed
57987|750|4|64|3|41|1|3333.12|Completed
39652|1232|3|52|2|3|2|9328.64|Pending
46943|147|1|92|3|20|2|362.97|Completed
54330|587|3|34|1|8|2|2747.21|Completed
99224|1100|3|36|5|37|2|1419.63|Pending
52832|1516|1|94|5|43|3|1809.56|Failed
47564|1742|2|38|4|23|2|4581.6|Completed
82571|491|4|80|5|21|1|2380.99|Completed
9336|878|1|5|3|31|3|7561.16|Failed
75894|1610|3|53|2|21|1|8600.61|Pending
15577|1635|4|74|5|38|1|4432.03|Failed
44759|1538|4|24|2|42|3|2969.32|Failed
93813|424|1|95|1|19|3|5542.07|Failed
35935|180|3|83|4|23|2|3538.72|Failed
73186|780|4|78|2|41|1|6136.33|Failed
41558|308|4|88|5|2|2|7755.54|Pending
2718|1738|3|81|2|46|3|7869.22|Failed
68000|1136|4|68|3|29|2|7436.98|Pending
63914|428|2|7|3|46|1|8113.09|Completed
42842|356|2|42|4|19|2|4873.29|Failed
72431|724|3|6|1|1|2|6421.38|Pending
882|184|2|5|5|44|1|7643.81|Completed
25883|1244|3|62|1|41|3|5933.52|Completed
92490|89|4|92|1|2|1|2665.17|Pending
82315|1213|4|24|5|46|1|6818.85|Completed
48871|383|1|77|4|8|2|5607.5|Completed
81650|1814|2|42|5|37|3|7534.9|Failed
88891|606|2|19|5|38|2|8617.36|Pending
65725|1011|1|55|5|32|2|5200.09|Completed
94321|1393|2|91|2|45|3|5883.24|Pending
37455|1057|4|99|1|20|3|5391.17|Failed
12491|187|2|99|3|30|1|5301.71|Completed
66359|1463|2|59|1|48|1|9753.63|Completed
55645|1815|2|95|4|12|3|8441.22|Pending
78993|378|4|92|3|11|3|8543.17|Failed
58814|1047|3|65|5|24|1|747.13|Completed
36578|917|2|97|2|26|2|5566.93|Pending
63595|854|4|87|5|50|3|7810.04|Failed
98678|936|1|100|1|46|3|8166.57|Completed
13088|1236|2|45|1|2|2|3759.84|Pending
40982|1129|4|33|5|27|2|9307.66|Failed
35979|1737|2|61|2|29|2|5421.96|Completed
65797|799|2|74|4|18|2|4344.13|Pending
12038|40|3|27|3|5|2|8919.55|Completed
1882|1298|3|77|4|16|1|2305.27|Completed
74038|438|3|57|2|45|2|3480.61|Pending
42292|788|4|54|4|10|2|7394.47|Pending
84765|1775|3|87|5|29|1|1111.77|Failed
47419|1421|1|1|2|12|3|6251.14|Completed
67024|1027|1|72|4|41|3|4426.76|Pending
71531|1710|4|37|3|30|2|4949.82|Completed
68202|366|1|36|5|34|1|1163.41|Pending
54074|1053|1|85|4|16|3|3718.35|Failed
43973|897|1|65|3|18|3|8834.83|Failed
20332|1759|4|50|3|8|3|5266.69|Completed
58083|1631|2|81|5|31|3|9533.82|Failed
40397|324|2|30|5|31|3|6453.3|Completed
91542|1564|4|55|3|50|1|593.42|Completed
15093|1462|1|63|4|6|3|4557.84|Pending
93155|445|4|99|5|25|1|712.57|Pending
25978|1556|1|22|1|3|1|3485.73|Pending
41953|681|4|49|5|34|1|6810.66|Completed
52035|1604|4|81|2|43|2|1635.02|Pending
66762|1022|4|61|3|49|3|2263.52|Pending
26995|42|3|14|5|29|1|2756.06|Pending
5339|329|2|53|1|17|2|7262.24|Pending
74331|389|2|46|1|26|2|4314.54|Completed
78627|315|4|25|3|41|2|1666.15|Pending
65454|1317|1|95|3|15|2|3214.07|Completed
12637|600|1|9|2|9|1|2990.54|Pending
39782|1572|3|93|2|15|3|2984.64|Pending
71503|694|1|64|1|43|2|408.27|Pending
42308|1379|4|93|5|44|2|7778.24|Failed
61485|1065|4|89|2|7|2|5206.56|Completed
75805|89|4|40|1|29|2|5667.38|Failed
87340|1730|1|43|2|35|2|3567.84|Failed
63444|519|1|79|3|26|2|8210.07|Failed
34105|13|4|56|4|5|1|5716.62|Failed
3403|1225|3|41|2|17|3|4272.47|Completed
27892|1102|3|14|5|1|1|9238.44|Completed
72455|290|3|69|5|25|2|4610.58|Pending
29148|1252|2|99|1|47|1|17.37|Pending
77291|1389|1|28|3|6|1|8492.11|Failed
48821|406|4|21|3|18|1|7879.13|Failed
26289|794|1|39|4|18|1|7021.21|Completed
95703|40|3|43|5|26|2|8477.74|Pending
15799|452|2|74|4|32|3|717.76|Pending
95565|1774|1|61|4|2|1|2371.97|Failed
6434|260|4|20|3|35|1|2582.72|Completed
22242|721|3|65|5|12|3|3948.23|Completed
95335|1384|3|48|4|2|2|6862.6|Completed
88762|1331|2|57|5|41|1|5278.02|Completed
68688|824|2|35|3|33|2|651.99|Completed
82952|175|4|61|4|28|3|4636.84|Failed
21376|1052|1|91|1|14|3|6553.38|Completed
83829|1031|1|48|4|40|1|7174.1|Failed
73226|1073|3|72|3|50|1|22.92|Failed
93886|478|1|57|4|50|1|4570.18|Failed
43978|743|2|97|4|49|2|2245.91|Failed
72502|1146|2|11|4|9|2|8735.14|Pending
69387|1720|4|92|2|29|2|173.8|Failed
95681|724|3|54|2|22|2|5896.23|Failed
3950|148|2|31|5|18|3|8119.41|Completed
80978|1100|4|63|1|41|2|8156.83|Pending
42803|379|2|87|1|9|3|9321.34|Failed
22926|1480|1|76|5|23|3|8528.82|Completed
47658|1584|3|11|1|34|2|8047.49|Pending
8919|1142|1|20|3|37|1|4027.4|Pending
92213|1364|2|37|5|1|2|8452.8|Completed
25373|713|4|54|4|8|1|5455.21|Completed
71339|774|1|11|2|16|1|4522.42|Completed
12681|179|1|84|3|28|1|1419.24|Failed
11863|1481|2|42|3|34|3|2687.14|Failed
45927|503|3|85|3|4|3|2060.88|Pending
80694|1289|2|29|3|35|1|256.51|Pending
95825|1053|1|86|5|11|2|3428.97|Failed
16054|561|3|35|2|28|1|1025.84|Failed
22846|1095|4|34|2|46|2|3502.32|Completed
37435|227|4|77|1|47|1|1454.9|Completed
96538|1257|1|33|3|50|2|935.88|Completed
61514|52|1|28|3|18|3|7066.99|Completed
81644|830|1|28|2|46|1|862.43|Pending
2026|268|4|53|1|40|3|6280.99|Pending
18212|1752|4|42|1|26|3|4787.57|Failed
50757|1216|2|14|2|32|1|5316.51|Failed
27362|1367|1|3|2|16|1|2013.97|Failed
43117|1162|1|83|5|42|3|8068.86|Completed
53915|1703|4|5|1|23|3|3207.9|Pending
39118|1279|2|61|5|31|2|3897.96|Failed
5187|731|2|53|2|34|3|2439.82|Pending
73042|248|3|61|5|34|3|5151.17|Completed
23706|1674|1|17|5|50|1|3223.08|Pending
43737|1576|4|28|2|46|3|4581.64|Pending
40441|727|3|22|4|10|1|1014.39|Failed
93953|1563|1|78|2|5|1|2019.46|Failed
98935|1815|4|100|4|39|2|7713.81|Completed
41227|1534|2|53|4|24|3|3584.11|Pending
39059|1648|2|44|3|31|2|519.94|Pending
20047|801|1|67|1|13|3|5043.04|Failed
45583|1349|2|53|4|24|3|4367.1|Completed
57020|1333|4|92|1|23|1|3533.42|Completed
34615|141|4|26|3|2|3|1532.87|Completed
51731|1566|4|94|5|16|2|9643.0|Pending
15507|1639|3|9|2|14|3|9628.93|Completed
94041|791|1|49|2|28|1|3301.21|Failed
51998|1647|4|98|5|28|1|2147.93|Pending
47705|115|1|41|2|1|1|2952.32|Completed
10927|1020|3|56|2|8|1|1153.47|Failed
5318|944|1|69|1|3|3|1051.51|Completed
97001|444|1|66|5|4|1|3772.01|Pending
58002|34|4|50|4|13|3|6616.28|Completed
10508|1816|4|52|4|23|1|6372.58|Pending
49573|573|2|85|3|47|2|2743.52|Completed
34014|1099|3|4|2|24|1|1599.76|Pending
54319|750|4|86|3|36|3|5927.62|Pending
84686|231|3|92|3|24|1|8436.53|Failed
9604|1634|2|38|4|7|3|1341.55|Pending
81550|1520|4|63|1|9|1|6658.47|Pending
85546|1364|1|12|4|12|1|8966.55|Pending
6228|1611|1|95|3|42|3|7673.46|Failed
92406|76|2|89|1|11|3|4589.71|Pending
96251|1148|1|38|1|45|3|9785.35|Failed
6521|797|4|4|4|50|2|6886.55|Failed
2141|1176|2|72|4|14|2|8312.54|Completed
33764|1057|2|14|1|30|1|6663.46|Pending
52579|976|2|25|2|41|1|1787.65|Failed
57980|616|4|99|2|33|2|4816.92|Pending
62602|402|2|61|3|28|1|9666.19|Completed
15517|1179|2|11|3|42|2|7988.63|Failed
13439|1098|1|59|1|35|1|5473.35|Completed
92810|764|4|54|3|15|2|2259.13|Pending
60033|312|3|93|4|13|3|3195.65|Completed
63024|517|3|66|1|46|2|9989.97|Completed
72218|1782|2|58|1|26|3|5522.02|Pending
9570|1567|3|79|5|13|2|2137.72|Pending
36779|1244|4|58|3|28|1|7684.46|Pending
56401|1012|3|75|5|32|1|6100.28|Failed
64741|1792|2|54|4|43|2|6457.42|Failed
31698|1105|4|49|2|41|1|6664.4|Pending
11996|1482|3|93|3|38|3|6965.71|Completed
33932|1777|1|1|4|15|1|6167.23|Completed
81260|1123|2|65|5|32|1|7515.84|Failed
20577|537|4|28|5|13|2|6890.0|Failed
95722|1057|3|42|5|4|3|3991.17|Completed
53136|1713|3|71|5|16|2|8796.3|Pending
38983|126|3|81|5|37|1|2210.93|Completed
69009|1614|2|14|4|3|2|6927.71|Failed
55054|1043|3|48|2|4|2|945.38|Completed
35337|463|1|1|3|48|3|7385.11|Pending
35855|699|4|11|1|4|3|4377.56|Failed
93045|1815|2|69|2|26|1|6207.37|Failed
22709|783|1|16|2|33|1|1767.2|Pending
82229|623|1|63|2|37|2|6550.44|Completed
89789|1782|3|25|1|46|2|341.48|Completed
66813|882|4|23|5|7|1|5879.59|Failed
18977|55|3|49|1|5|1|9334.9|Completed
43103|1106|2|25|1|8|2|8578.16|Failed
22241|315|1|43|5|45|3|225.59|Completed
81327|1709|2|62|3|1|3|4268.48|Completed
59071|964|2|85|2|27|2|7100.1|Failed
26142|1499|3|95|2|20|3|285.4|Pending
11208|238|4|50|5|23|2|7012.0|Failed
55816|1018|3|10|5|16|2|2957.37|Failed
57239|676|2|1|1|33|2|4326.98|Completed
49179|1518|4|79|3|32|2|9369.76|Pending
70680|380|1|30|1|3|2|9094.52|Failed
15318|1492|3|61|1|3|2|4856.88|Completed
16279|302|2|34|1|40|3|4142.21|Completed
27214|1713|3|27|5|30|2|2672.61|Pending
4657|1780|3|31|1|35|2|8817.1|Failed
48845|763|4|11|3|48|3|6016.74|Pending
7503|118|3|99|1|9|1|5985.88|Pending
15175|1659|4|83|3|27|2|93.18|Pending
30495|1205|2|48|3|47|3|772.68|Completed
6138|1734|3|77|4|10|1|8312.49|Pending
17518|77|3|77|1|34|1|7870.4|Pending
48347|1018|4|63|4|3|2|6120.33|Pending
19162|1262|3|70|4|11|1|7840.95|Pending
59850|1660|2|73|2|37|2|3601.02|Failed
7127|657|3|93|5|15|2|8130.65|Completed
76633|1658|4|74|5|47|1|817.71|Pending
54064|1453|1|42|1|41|1|5706.62|Completed
81994|1510|4|93|3|18|2|263.35|Pending
90850|1031|4|31|3|31|1|8283.05|Pending
65799|838|4|2|1|41|3|7684.2|Completed
61887|1419|1|70|4|40|3|1701.76|Completed
122|717|1|92|2|42|2|5010.12|Failed
65023|1055|2|71|4|9|2|4277.65|Failed
38727|848|4|16|5|28|2|561.24|Completed
