loan_fact_id|date_id|loan_id|account_id|location_id|currency_id|loan_amount|loan_status
47068|548|11|64|9|3|208643.02|Pending
6362|148|50|71|49|1|260051.33|Pending
63164|205|3|22|5|2|448028.5|Rejected
81239|60|10|41|20|1|454748.42|Rejected
34311|1345|46|8|10|1|477397.81|Pending
91455|75|34|43|39|2|223050.96|Rejected
61630|1648|30|79|45|1|70887.33|Approved
71395|304|6|16|30|2|240413.2|Approved
93423|848|49|36|10|1|139580.39|Approved
54091|883|20|60|41|1|293628.45|Approved
70499|1647|10|8|48|3|236179.13|Pending
43475|825|5|52|38|1|375136.31|Approved
49369|232|49|6|42|3|222993.06|Rejected
41300|24|47|6|21|3|92449.11|Pending
96855|781|16|48|6|1|113009.84|Rejected
18633|1065|30|50|32|2|474734.19|Approved
41869|690|28|68|5|2|386277.42|Pending
80110|516|29|81|12|3|123548.94|Rejected
2011|1630|46|27|6|3|492862.56|Pending
52216|641|1|41|14|2|192175.36|Approved
29979|1373|50|48|29|1|288586.42|Pending
97382|1585|24|54|39|3|307238.96|Pending
79051|504|27|92|35|1|167939.48|Pending
2742|1437|43|16|21|3|135319.71|Pending
75603|935|39|54|4|2|402515.6|Pending
17478|581|45|81|39|1|282778.0|Pending
13110|1089|30|100|13|2|360368.33|Pending
15830|235|24|33|20|2|288396.66|Rejected
79234|826|14|12|8|2|223617.42|Rejected
44445|105|44|9|30|1|198629.83|Pending
27314|1799|23|99|25|3|234088.84|Approved
68644|196|47|85|36|1|52835.01|Pending
78155|289|36|22|40|2|95218.44|Rejected
85507|801|15|65|19|3|382714.59|Pending
60459|997|46|19|49|2|145085.75|Rejected
31520|1168|33|30|26|2|224426.01|Approved
20049|580|8|44|10|3|115119.52|Approved
89505|1257|43|33|49|2|338708.96|Pending
6151|446|35|47|39|2|341710.8|Approved
7983|1824|3|50|16|1|499818.94|Rejected
28191|1269|29|92|18|2|281372.14|Approved
83352|1596|46|4|2|2|436375.18|Approved
38890|1205|31|11|6|3|465126.83|Approved
42221|652|6|79|36|1|144974.64|Approved
20314|182|35|11|46|2|320634.63|Rejected
84341|1454|47|30|7|3|239328.07|Rejected
86203|1132|38|1|35|2|64314.02|Pending
17319|548|48|8|20|1|485595.3|Approved
47609|184|14|2|20|3|251303.55|Rejected
43630|912|50|4|47|3|300089.61|Rejected
67236|1345|1|53|48|2|285485.36|Pending
79302|1441|10|73|26|3|238741.13|Approved
39413|1435|19|72|3|1|470357.52|Pending
47017|164|1|46|35|1|144472.09|Approved
2209|629|35|23|25|1|364405.47|Approved
68677|508|24|51|44|1|422271.85|Rejected
63593|386|5|36|13|1|346052.38|Rejected
97845|842|31|8|49|1|143471.71|Pending
72605|1441|8|41|41|1|400626.08|Approved
99443|788|31|48|40|1|440811.59|Approved
47155|552|33|79|28|2|48357.19|Pending
73541|796|23|18|19|1|434690.88|Pending
83433|4|19|46|17|2|371588.87|Rejected
22970|1156|3|12|12|2|231321.11|Pending
37676|1276|20|14|26|2|134277.72|Rejected
29949|1200|43|36|24|1|22501.72|Rejected
24496|984|38|65|42|1|388696.52|Approved
63750|1580|26|43|18|1|424149.2|Rejected
46835|664|48|45|46|1|92353.7|Rejected
66746|855|16|61|26|1|265025.35|Approved
6318|607|33|16|37|3|166857.88|Pending
74239|413|41|89|14|2|311878.84|Rejected
2564|1315|42|39|17|3|294459.84|Pending
47016|1251|41|3|1|2|383563.43|Rejected
32464|1478|6|77|9|2|33973.14|Approved
58036|1704|4|2|18|1|428248.92|Rejected
15142|1219|32|27|47|2|333602.22|Rejected
41341|1116|46|18|19|1|199855.25|Rejected
54311|1241|26|80|9|2|289086.47|Pending
35331|624|12|29|45|3|10353.41|Approved
8731|1681|28|20|11|1|184649.38|Approved
27245|101|37|54|24|1|211919.84|Approved
79005|696|45|23|42|2|32015.48|Pending
13023|891|18|81|17|2|354040.9|Rejected
63841|1338|33|49|33|1|354280.95|Approved
94535|187|39|79|10|3|441982.42|Approved
66905|840|44|72|31|2|421978.34|Rejected
68297|1494|3|5|16|3|380805.48|Pending
58194|1427|45|35|30|1|240615.73|Pending
79687|1168|27|89|9|2|147972.99|Rejected
93179|1702|43|87|23|3|57776.7|Rejected
15376|1395|47|40|42|1|10251.94|Approved
98457|545|4|66|6|2|366457.94|Rejected
21967|984|17|70|42|2|136436.57|Pending
12708|1660|46|65|47|3|198677.23|Rejected
42779|573|9|85|50|3|402993.13|Rejected
78107|1686|31|30|28|2|183291.16|Rejected
47490|1146|15|94|49|1|169554.34|Pending
49172|360|39|12|17|3|125773.63|Approved
35953|1729|6|32|49|3|207478.06|Rejected
26781|1487|7|42|23|1|381503.76|Approved
66225|1369|49|90|20|2|449337.17|Rejected
99081|417|4|55|40|1|441347.24|Approved
64062|536|49|39|37|2|296447.08|Rejected
9695|1225|45|85|38|1|85617.22|Pending
30172|1462|22|76|29|3|275353.04|Pending
37247|1467|30|75|25|2|404235.38|Rejected
99594|1440|21|65|26|3|34183.18|Rejected
35818|924|46|93|6|3|254541.85|Approved
63297|79|39|51|50|2|176252.25|Approved
887|707|28|88|12|2|479947.64|Rejected
62476|1270|7|93|22|2|371066.54|Pending
80472|1012|34|60|28|2|244442.94|Approved
73810|601|13|23|9|1|413493.74|Approved
84449|968|41|16|15|3|103825.09|Rejected
31574|1129|16|69|17|1|14726.33|Approved
24852|936|30|71|46|1|246124.64|Approved
39507|1341|49|70|25|2|475683.33|Pending
91417|880|24|94|23|1|30020.42|Pending
85886|1057|27|26|5|2|409680.42|Pending
40044|787|35|68|11|1|449059.01|Pending
54096|571|38|60|36|2|483624.38|Rejected
11462|581|4|32|37|2|462644.87|Approved
26685|1789|25|17|3|2|293322.97|Pending
33778|1614|25|96|2|2|88419.81|Approved
7221|732|13|74|50|1|263398.48|Approved
82660|52|16|97|11|3|415237.61|Approved
95279|1220|40|77|11|3|223798.44|Rejected
37902|1702|1|82|15|3|395864.26|Rejected
98855|729|9|89|45|1|304489.69|Pending
48974|166|8|57|43|3|414204.74|Rejected
6626|365|25|93|35|1|60798.06|Pending
14341|1562|39|40|7|3|27227.67|Pending
59797|1016|14|72|45|1|391174.44|Rejected
77112|1410|37|41|6|3|377769.39|Pending
41814|109|14|3|1|2|189735.27|Pending
72923|1155|14|28|26|1|283033.87|Approved
14030|1232|3|11|48|1|155989.6|Rejected
10182|1622|5|7|31|3|79594.49|Approved
5766|1684|35|92|6|2|25473.71|Approved
50247|46|45|31|38|3|374627.98|Pending
22511|285|37|4|23|2|340143.36|Pending
19190|907|20|39|29|1|33686.28|Rejected
25873|949|16|32|16|1|8229.0|Pending
32736|1312|47|28|4|2|198323.33|Pending
88518|1100|42|98|31|2|481268.88|Rejected
72184|217|40|67|45|3|327387.51|Rejected
46221|695|40|66|20|3|259596.78|Rejected
134|910|41|87|37|3|27220.83|Approved
38591|576|42|72|21|2|450484.09|Rejected
4907|1632|46|17|13|2|29764.27|Approved
95857|1694|14|48|49|2|306682.59|Pending
72342|1512|48|10|1|2|118140.38|Pending
34000|244|20|80|48|1|373791.27|Rejected
80058|1236|41|96|26|3|179669.16|Approved
91850|402|39|68|21|2|78450.19|Rejected
27576|765|49|64|6|3|102046.42|Pending
13403|482|2|3|47|2|285748.23|Rejected
48399|868|8|51|20|3|455008.8|Pending
74039|324|33|74|11|1|44398.8|Approved
15600|946|1|1|24|3|449396.3|Rejected
85232|682|19|48|13|1|164797.05|Rejected
17907|1504|10|11|42|2|133295.09|Approved
37128|1460|38|74|18|3|472959.58|Rejected
58625|1705|29|61|18|1|330213.86|Approved
86526|1723|31|12|38|1|164118.76|Rejected
30900|1802|42|81|41|1|451925.45|Rejected
21281|934|1|16|6|1|498513.7|Pending
93798|1039|7|54|5|2|310805.57|Approved
66320|612|14|35|9|1|352340.42|Approved
74993|1757|25|87|2|3|385573.74|Pending
85482|1021|23|32|29|1|278903.9|Approved
1045|433|33|28|46|3|279832.13|Pending
12267|1823|30|76|12|1|302838.32|Pending
61913|103|21|85|39|3|184979.65|Rejected
39072|1813|5|13|29|2|103493.98|Approved
89592|1373|47|3|43|2|106703.4|Rejected
56648|755|17|56|15|2|128421.22|Approved
78984|816|28|10|49|3|235045.34|Rejected
80898|336|49|73|42|2|167069.61|Rejected
18365|812|2|40|40|1|155291.05|Approved
39735|657|41|4|31|1|464531.62|Rejected
12843|649|32|21|37|2|385332.15|Pending
31424|631|7|33|16|3|166592.01|Pending
84810|1285|15|39|33|2|29057.79|Approved
22231|1525|43|33|37|2|431719.59|Pending
82672|158|2|12|40|1|430545.23|Pending
82077|1141|2|20|39|1|105027.87|Approved
22700|264|1|97|18|2|20161.78|Rejected
58538|1221|19|70|29|1|178531.2|Pending
63947|1757|25|13|46|1|419515.89|Approved
28681|13|36|20|12|1|219961.2|Approved
842|1162|9|25|19|2|196857.19|Rejected
63584|507|40|33|44|2|364423.8|Rejected
91832|781|5|57|20|1|12128.29|Approved
98889|1395|6|83|35|2|292621.63|Approved
60544|133|9|45|39|1|405285.03|Approved
69935|158|38|83|46|2|142405.51|Pending
3132|875|25|97|27|2|104217.28|Pending
86252|466|29|67|34|2|455573.33|Rejected
6185|34|25|8|5|1|273613.4|Pending
18168|735|17|86|8|2|449143.33|Approved
2701|1110|27|20|12|3|292526.26|Pending
83401|1138|10|26|7|3|221063.01|Approved
44277|1100|27|90|5|2|199802.07|Pending
51720|10|6|69|40|3|215668.46|Approved
63866|874|19|82|49|1|406766.68|Rejected
93588|807|26|73|17|2|200376.16|Approved
77735|1350|39|56|19|1|21515.59|Rejected
66240|1263|47|96|47|2|492401.95|Rejected
47939|1221|33|37|22|2|289203.26|Rejected
8130|1031|15|51|41|3|302274.42|Pending
51134|1606|37|67|28|2|36615.52|Approved
24750|559|16|15|23|2|96403.55|Rejected
41049|1456|35|85|16|2|270595.28|Approved
10018|1217|3|15|7|3|25530.44|Approved
37436|1806|50|53|13|3|489682.26|Approved
75415|76|33|2|2|2|354435.29|Rejected
73126|804|1|50|32|1|140908.98|Approved
43714|482|23|65|17|1|231513.57|Approved
1452|1052|38|49|8|1|395976.97|Rejected
32945|1710|47|36|25|3|247033.35|Rejected
94839|228|3|87|1|3|490571.2|Pending
91565|1429|36|7|2|1|234596.17|Approved
35234|591|50|65|31|2|284297.62|Rejected
8652|104|29|83|4|1|152614.32|Approved
60839|970|39|56|43|2|189589.39|Approved
11280|189|33|66|26|2|215969.97|Pending
72991|955|29|72|6|2|71747.69|Rejected
13225|1301|49|41|23|2|476658.78|Approved
77459|209|5|50|29|2|212124.17|Rejected
48741|1045|8|33|11|2|414859.02|Rejected
31738|1710|39|97|12|1|467371.09|Rejected
5869|1560|22|29|33|1|223333.08|Approved
73110|424|8|66|22|3|483693.53|Pending
90654|1683|40|15|43|1|81101.35|Pending
49675|443|48|17|8|1|138894.35|Pending
49950|143|16|84|44|2|483447.32|Approved
48301|736|33|77|7|3|218267.63|Pending
71037|567|14|43|32|1|35117.16|Approved
80809|1233|49|35|12|1|378610.16|Pending
86457|1608|3|7|28|2|206578.63|Rejected
33855|990|14|56|21|2|321086.14|Approved
33802|213|38|95|45|2|135117.36|Approved
21167|1191|44|69|31|3|120241.3|Approved
44904|1764|29|83|18|2|344474.78|Pending
92077|597|30|2|28|3|185324.56|Approved
67124|1333|24|88|16|1|387003.63|Pending
53417|550|37|46|3|3|22296.45|Rejected
91676|1506|1|30|41|3|384316.17|Approved
22860|451|48|77|26|1|438030.65|Rejected
59095|1310|10|11|21|2|209674.21|Approved
31570|422|26|82|21|2|320979.67|Rejected
37751|312|36|4|30|1|171002.9|Pending
61870|333|37|34|44|3|278623.97|Pending
59019|440|26|64|43|3|410340.64|Pending
96249|729|13|96|35|3|103555.35|Approved
91279|731|30|4|43|3|389209.07|Rejected
81208|578|45|29|36|2|115534.78|Pending
47749|25|35|83|47|2|285922.43|Rejected
9341|1319|3|12|47|2|452921.04|Approved
42939|1697|47|28|50|1|272043.81|Rejected
76888|1404|35|38|21|1|59397.22|Rejected
5105|569|18|43|50|2|425524.9|Pending
33768|1302|39|54|22|2|64360.52|Pending
56494|466|40|46|9|3|49237.5|Approved
14214|411|46|23|4|3|33989.39|Approved
81800|1053|24|38|30|2|248978.71|Approved
55716|1666|42|28|16|3|113028.8|Rejected
88216|58|28|77|35|1|93531.46|Pending
26945|213|42|53|48|2|157866.03|Pending
79003|218|43|18|35|1|19812.02|Pending
30029|1342|38|19|38|1|277318.13|Pending
24533|306|18|97|42|1|266380.29|Rejected
2172|898|20|55|50|3|376955.93|Rejected
63602|568|50|41|24|1|113576.27|Approved
98942|356|42|60|12|2|95184.23|Rejected
46811|665|11|21|13|3|389723.24|Approved
91597|851|47|61|36|1|193666.33|Pending
12604|199|2|5|5|1|52724.75|Rejected
11372|775|31|92|19|2|163441.73|Rejected
69520|674|32|85|20|3|70254.97|Pending
86315|472|49|7|27|2|46485.57|Rejected
72256|488|7|63|8|2|141310.34|Rejected
52338|1374|24|27|50|3|435194.34|Approved
46964|150|44|38|29|1|148635.43|Pending
6179|82|23|13|6|1|488904.37|Pending
32089|1656|8|21|45|2|451035.46|Rejected
17330|986|13|48|5|1|6345.59|Pending
63990|271|1|1|22|3|177261.29|Rejected
3756|743|49|20|49|2|489323.99|Approved
21285|760|32|19|34|1|282534.55|Approved
24548|1522|11|9|20|2|243802.72|Pending
35499|1442|43|77|2|3|26968.27|Approved
3770|286|45|2|19|1|468439.39|Pending
75418|337|36|86|46|2|161339.11|Pending
45033|783|8|37|2|2|375159.23|Pending
74624|336|40|94|16|3|51177.15|Pending
43788|838|25|46|48|2|254873.93|Pending
16037|527|32|60|7|2|291261.11|Rejected
79602|37|1|91|45|1|21252.33|Pending
35787|655|15|84|2|1|374393.86|Rejected
35358|1053|8|88|10|1|87816.64|Approved
47007|810|20|41|24|2|53083.05|Rejected
18996|1162|9|55|49|3|486237.68|Rejected
69421|632|17|11|5|1|6904.41|Approved
56562|463|40|68|12|2|295874.09|Approved
6258|714|12|85|31|2|304169.79|Rejected
72744|623|6|69|26|1|400636.56|Pending
19532|1350|8|35|45|2|204577.32|Pending
91457|1419|40|44|41|3|42061.52|Approved
34164|1387|21|18|40|1|421375.45|Rejected
77245|1779|11|88|44|1|341671.06|Pending
23127|1392|24|79|47|2|195549.79|Rejected
96398|80|39|61|21|3|412003.01|Pending
80268|1228|1|51|49|3|164737.52|Approved
93758|91|8|64|21|3|448188.99|Approved
81038|228|1|23|45|1|147099.67|Rejected
78289|1130|35|22|3|2|211361.81|Approved
74286|859|18|34|24|2|368193.87|Pending
90115|1650|33|14|16|3|378499.28|Pending
82963|1061|33|35|17|3|260088.1|Rejected
31373|903|16|5|17|1|140287.97|Pending
80759|824|35|21|20|2|39805.58|Pending
82022|1795|21|44|15|2|450213.35|Pending
63171|1581|47|48|27|2|183335.53|Pending
34454|76|27|99|10|2|286216.82|Approved
99860|925|45|3|6|3|378479.49|Rejected
70033|1147|29|85|28|1|236684.37|Approved
54660|1392|28|46|12|2|447161.46|Rejected
85284|1311|37|67|30|2|336970.72|Pending
27248|994|11|12|32|2|268062.54|Approved
73403|1232|37|80|44|3|316725.6|Rejected
49225|715|27|46|14|3|96977.17|Rejected
45199|1041|15|55|41|2|213494.49|Approved
58937|1717|5|66|44|2|44165.1|Approved
9085|1188|50|69|38|1|209147.81|Pending
17181|561|14|29|41|2|91886.7|Rejected
23317|825|4|76|30|3|94408.99|Approved
88511|770|33|77|48|3|373251.83|Pending
63106|514|7|97|15|3|193624.88|Pending
22701|1357|40|15|22|2|172255.52|Rejected
45333|426|46|68|33|3|391169.95|Pending
37972|1043|8|59|40|2|457049.03|Approved
95167|123|33|88|46|3|296748.19|Pending
21060|793|50|55|24|1|301036.92|Rejected
12448|782|10|3|7|3|438387.19|Pending
65646|297|15|7|35|2|270454.13|Pending
6995|819|40|32|17|2|244020.37|Rejected
17292|1759|11|24|31|3|418130.61|Pending
25439|560|38|21|35|1|71004.85|Approved
51314|1767|38|90|4|1|256537.05|Approved
42446|496|9|42|38|3|76342.35|Rejected
69870|551|44|6|8|3|63544.56|Rejected
32007|1007|32|86|37|3|99953.75|Approved
71742|453|28|53|3|1|141389.96|Pending
65979|1237|18|5|47|3|400179.73|Rejected
46807|1816|20|99|15|1|458121.74|Pending
15959|1512|25|24|37|3|248527.65|Rejected
78711|1120|30|88|29|2|459602.65|Pending
56285|746|49|26|48|1|39896.27|Pending
5772|80|15|29|24|2|27883.97|Pending
62175|1238|31|60|23|3|400229.26|Pending
43694|178|11|58|13|1|245873.19|Approved
83164|731|22|79|47|1|460863.32|Rejected
83930|608|10|51|41|1|286877.96|Approved
71882|844|1|41|19|3|333373.85|Approved
84486|1292|34|95|11|3|188564.04|Approved
53370|633|49|24|3|3|449250.47|Pending
56305|852|29|14|26|2|114431.07|Rejected
17073|104|49|51|44|3|48402.7|Pending
80133|1791|26|93|50|3|258661.29|Approved
53576|1736|37|28|17|2|119523.27|Rejected
29914|109|30|4|48|1|172753.76|Pending
90948|179|24|6|5|2|445628.16|Rejected
64612|161|39|74|27|3|364459.6|Rejected
44538|1053|12|21|3|2|129423.93|Rejected
24503|314|9|2|19|1|70479.57|Pending
7312|213|34|73|13|3|113969.74|Pending
20428|678|42|1|30|2|303553.8|Pending
77631|1325|7|89|46|1|434887.33|Pending
44600|26|8|92|11|2|379455.86|Pending
22095|1056|5|26|49|3|383727.79|Rejected
91658|348|16|36|45|1|444215.77|Rejected
17965|1153|25|69|43|2|181702.78|Approved
98428|937|19|86|36|3|440041.14|Approved
58917|99|37|70|24|1|157463.58|Rejected
52807|957|49|67|15|2|287146.94|Approved
31283|1773|7|92|35|1|124504.15|Pending
40210|610|13|46|24|3|282102.07|Pending
1619|1392|27|24|1|1|21475.88|Approved
91816|1615|48|57|5|1|53183.14|Approved
12618|530|15|50|16|3|114777.95|Rejected
69792|692|10|66|32|3|349203.93|Rejected
13744|1174|35|14|7|1|181730.16|Pending
98614|1634|37|17|29|2|22214.62|Pending
67500|995|33|96|34|3|304227.37|Rejected
24477|904|28|7|50|1|109247.04|Pending
76302|700|13|40|31|3|369109.48|Approved
89034|1348|48|39|25|2|422091.93|Approved
6489|1603|45|10|6|3|30234.5|Rejected
26318|1214|16|92|26|2|246466.01|Approved
7468|324|46|49|45|1|30412.26|Rejected
59190|1607|10|85|26|3|342476.03|Rejected
7770|131|14|65|34|3|20678.4|Rejected
36091|1569|22|68|50|1|66332.16|Rejected
61992|1760|20|13|12|3|163691.83|Rejected
32664|1266|7|21|43|3|30029.12|Approved
58108|1334|31|63|27|3|459289.58|Rejected
50228|102|9|80|33|1|372100.52|Pending
94359|1716|24|43|49|3|290175.88|Approved
35735|1205|28|97|14|1|181526.52|Rejected
86532|977|11|71|33|3|165742.54|Pending
38929|578|35|35|32|2|194695.42|Rejected
34934|364|21|93|5|3|133989.29|Pending
84474|89|42|100|21|1|143872.72|Approved
40507|439|11|34|41|1|303852.11|Pending
34606|1483|27|31|39|2|109844.47|Rejected
47353|1299|11|2|33|1|155548.36|Pending
23888|110|17|38|32|2|484191.89|Pending
4039|850|46|87|28|1|134391.85|Rejected
73297|1257|30|93|34|1|407957.89|Rejected
60248|413|46|84|27|3|246961.13|Rejected
62687|1035|49|65|21|1|463233.76|Approved
36706|837|6|54|41|1|227293.38|Rejected
31837|926|12|58|46|2|391403.58|Rejected
52546|1823|12|79|10|1|106749.49|Rejected
4623|1610|9|80|2|2|266626.36|Rejected
24122|752|9|6|32|1|363427.72|Rejected
59400|1233|43|44|26|3|398485.83|Pending
16718|1803|25|50|16|3|377945.68|Rejected
38360|18|25|9|39|2|77609.26|Approved
75707|816|33|77|36|3|350437.43|Pending
63658|351|49|95|30|1|20194.13|Pending
81064|1752|24|31|39|2|364281.12|Rejected
85044|1745|18|43|44|3|481788.58|Rejected
88487|1485|31|31|17|3|432381.4|Pending
81481|47|23|2|32|2|76573.87|Pending
29108|498|7|4|40|3|19777.28|Approved
16380|1200|48|17|3|1|116785.27|Pending
98385|1391|39|1|13|2|105291.78|Pending
70599|1237|3|74|14|1|32056.51|Approved
25279|1148|27|35|42|2|90965.93|Pending
51358|1286|49|72|21|1|171906.94|Approved
1808|1422|3|92|20|1|323390.15|Approved
39576|195|35|20|12|3|21869.33|Approved
2727|1208|28|4|18|3|300323.14|Pending
78657|1050|32|97|30|1|480863.03|Pending
13940|65|19|37|50|1|451022.88|Pending
61572|790|5|63|3|1|193936.66|Rejected
95187|760|39|85|8|1|404732.47|Pending
74807|286|28|38|40|3|253764.46|Rejected
69558|1451|9|60|33|3|436772.59|Pending
74164|354|32|84|41|3|80131.08|Rejected
64240|374|17|56|39|2|318800.88|Pending
36128|1152|25|78|23|3|5339.54|Approved
8493|258|37|4|41|3|47427.06|Approved
56907|403|20|78|30|2|451358.58|Pending
19275|379|43|26|20|1|293912.81|Rejected
4776|1092|48|97|8|3|229289.93|Approved
38580|1593|24|49|5|2|154173.12|Pending
27643|903|43|68|30|2|111964.38|Pending
39780|434|26|22|3|3|371246.26|Rejected
31219|1464|23|23|16|1|491170.19|Rejected
93999|1374|1|64|2|2|304238.42|Rejected
83380|1188|12|2|34|3|349213.81|Rejected
12876|955|26|15|11|2|360858.24|Approved
28554|1638|24|15|46|1|118659.45|Rejected
97336|1264|24|79|45|2|44474.57|Rejected
82450|1201|44|35|36|3|441212.49|Approved
22811|869|20|17|16|2|158573.65|Rejected
57778|737|47|40|36|3|103007.66|Pending
39132|1042|28|80|9|2|209622.86|Rejected
78431|1322|48|86|21|1|386392.6|Rejected
19412|1084|34|48|50|1|176338.35|Pending
89978|1553|44|20|5|2|13007.56|Rejected
72772|742|19|57|40|1|262142.53|Pending
45596|778|30|77|2|3|350776.96|Approved
69128|1557|15|40|33|2|109723.43|Pending
67274|651|49|67|27|1|441974.81|Rejected
29759|362|43|75|19|1|21431.09|Approved
50054|1689|29|100|36|3|174971.89|Pending
64538|185|14|19|47|1|123847.08|Pending
60588|806|20|20|8|3|228193.97|Pending
81631|966|48|76|11|1|239896.47|Approved
62338|1116|44|30|41|2|306035.19|Approved
82163|1273|4|95|33|2|213467.84|Pending
14853|1797|45|68|42|1|425798.49|Approved
84749|1136|7|35|32|1|160164.26|Approved
89060|420|39|49|27|2|116195.95|Pending
86645|1017|36|84|12|3|423545.49|Pending
88232|330|36|61|26|3|130552.23|Approved
4206|447|49|1|29|1|263437.75|Approved
29535|1489|43|54|26|2|17452.45|Rejected
2630|874|23|59|38|2|106066.79|Approved
91415|888|47|27|25|3|244957.77|Approved
62267|472|15|49|46|1|47105.73|Pending
58109|1565|24|11|19|1|149438.18|Pending
1938|140|4|12|3|2|283240.99|Approved
11286|1492|24|68|31|1|229250.92|Approved
95053|1235|13|12|22|3|86565.57|Rejected
37516|1261|22|40|36|2|18937.84|Approved
36897|175|29|89|15|1|453257.94|Pending
21542|821|42|11|29|3|416319.06|Pending
29344|590|46|2|8|3|431198.28|Rejected
28594|1469|13|28|48|3|296371.38|Rejected
52738|1293|32|16|29|3|24250.69|Pending
8631|1603|18|92|21|1|290054.3|Approved
17727|1689|5|59|49|1|164435.26|Pending
43245|484|6|17|29|1|104189.99|Rejected
26446|1359|44|37|17|3|246177.37|Rejected
28141|1449|25|91|13|3|415045.13|Pending
75760|321|8|93|34|3|434716.38|Rejected
31463|494|16|62|2|1|233448.16|Rejected
25399|1392|32|11|34|1|319719.03|Pending
19557|1813|37|6|32|2|402350.63|Pending
21250|804|6|68|38|2|127386.5|Approved
97464|1|21|36|46|2|170287.78|Approved
41855|473|6|53|13|2|41940.86|Approved
63334|303|2|40|24|1|421608.02|Rejected
11316|1776|6|74|3|1|288899.45|Pending
69679|797|3|44|46|2|260986.78|Approved
40288|861|16|67|4|3|460782.33|Approved
1417|1464|49|45|24|3|383806.96|Pending
57414|1481|48|18|39|2|408437.72|Approved
51614|1658|20|1|42|1|8830.4|Pending
14573|1511|14|17|6|2|326960.15|Approved
95813|466|3|75|2|2|447062.77|Approved
30462|1649|23|24|27|3|481818.84|Rejected
14308|56|31|46|32|3|370846.13|Pending
71506|381|17|49|28|3|130244.86|Approved
35483|1624|6|22|3|1|91732.53|Rejected
13469|542|39|83|50|2|59336.6|Pending
96943|1394|13|34|9|3|492651.0|Approved
705|697|29|80|25|3|356450.44|Pending
80290|1811|27|61|25|3|177442.52|Approved
25809|1473|26|42|13|3|119433.88|Pending
41109|1583|11|99|34|1|145870.08|Pending
71633|585|2|26|3|2|455630.24|Rejected
63636|1791|23|88|5|3|28576.99|Approved
91365|390|45|82|22|1|374095.47|Approved
70446|77|33|16|39|1|282990.22|Approved
70575|1225|45|68|19|3|107169.26|Pending
48000|486|37|71|24|2|275709.28|Pending
17978|941|27|46|20|2|108295.14|Approved
47917|397|12|77|45|1|350805.87|Rejected
94576|922|36|67|24|3|160859.16|Approved
86903|817|16|45|12|2|492879.44|Pending
85638|1771|2|59|16|3|189997.78|Approved
14315|1662|38|7|28|1|157583.14|Pending
53470|396|21|75|31|1|54595.5|Pending
69835|1766|44|56|48|2|215205.84|Rejected
59816|1474|4|87|27|3|227850.01|Pending
43610|1118|36|24|7|1|403615.85|Pending
71350|1490|50|40|26|2|145968.58|Approved
53303|1431|27|92|3|2|297832.94|Approved
41994|1044|43|97|34|1|93182.88|Approved
85274|1489|7|2|9|1|479130.25|Approved
48801|617|40|31|16|1|131000.37|Rejected
67502|514|20|75|23|1|85719.27|Approved
91450|941|50|20|34|2|285820.26|Pending
84494|729|43|51|8|3|396234.66|Approved
75026|1241|40|25|23|1|483401.86|Approved
38609|238|33|77|27|3|211453.47|Pending
84276|1240|48|42|3|1|338044.72|Pending
61171|1147|27|35|47|3|479722.91|Pending
72769|611|9|35|50|1|154097.06|Approved
87362|927|42|29|50|3|215779.81|Rejected
22033|925|6|1|1|3|458779.2|Approved
4961|1609|23|56|34|2|330906.69|Pending
83865|375|14|6|21|3|484049.35|Rejected
48169|1379|12|81|44|1|361590.88|Rejected
70698|1819|13|63|49|1|373464.08|Approved
11429|261|2|38|44|3|262535.42|Pending
15140|1353|18|7|39|3|190074.8|Rejected
15970|156|21|97|43|1|340687.34|Approved
1089|19|7|27|32|1|397903.61|Pending
84786|149|20|26|4|2|39201.05|Rejected
16781|1759|10|51|38|1|55799.31|Pending
25150|1716|24|48|18|1|271383.97|Pending
28460|1014|32|80|41|3|194398.49|Rejected
82007|1580|50|46|25|1|15637.96|Approved
9260|585|24|97|49|2|189558.13|Rejected
836|1791|38|79|36|2|86410.11|Approved
67519|1302|40|100|1|3|484378.23|Pending
15402|835|35|37|11|2|42472.91|Rejected
73197|1411|6|14|28|2|46805.6|Approved
50904|1703|32|43|41|3|379917.41|Rejected
42453|1557|14|98|3|3|191155.46|Pending
37078|1314|25|35|2|1|194288.97|Rejected
41402|373|13|7|26|1|405025.36|Rejected
16537|382|16|62|45|3|351430.1|Approved
56273|1741|6|64|43|2|57031.65|Approved
50631|420|44|87|16|2|307093.56|Pending
13473|1416|17|82|31|2|307453.05|Approved
20408|155|31|69|2|2|170316.95|Pending
48230|306|11|68|17|2|131846.56|Approved
8737|1604|35|94|30|3|184235.23|Approved
94124|793|41|57|27|3|388617.64|Rejected
9134|493|46|27|40|1|142762.27|Approved
9607|934|5|19|15|2|378719.99|Approved
39075|864|35|41|18|3|146501.48|Rejected
77526|559|7|4|26|1|251220.34|Rejected
38743|1031|28|67|17|2|128651.98|Pending
40087|1736|49|91|28|3|320876.33|Pending
72884|889|18|85|47|2|319194.97|Rejected
55620|1738|28|28|33|1|379082.25|Rejected
64382|791|31|90|8|1|249427.83|Rejected
95302|994|29|34|43|3|141184.62|Pending
54052|86|46|11|13|2|493306.92|Rejected
38452|331|39|50|49|3|375663.4|Pending
58795|1674|47|41|17|3|412149.58|Approved
