interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
54116|1114|5|1|44|Email|2
17001|1100|41|2|28|Chat|2
77264|1469|31|4|21|Chat|4
26125|912|6|5|23|Call|1
93941|376|90|1|11|Chat|5
95153|315|22|4|17|Call|2
34331|1626|61|3|12|Email|5
93090|648|50|5|8|Call|1
55732|119|37|4|40|In-Person|1
42375|490|6|3|17|Chat|3
79528|1358|26|2|30|Email|4
95871|755|2|1|22|In-Person|5
53954|1100|99|4|48|Call|2
22261|820|42|1|49|Call|2
33865|1561|67|5|15|Email|1
3214|623|11|1|44|Email|1
98343|1143|19|2|34|Call|3
4467|1288|50|3|40|Chat|3
85066|1678|54|2|12|Chat|4
96853|1494|49|3|3|Email|1
19103|1725|65|2|45|In-Person|4
54778|1342|10|1|41|Chat|4
12274|80|6|3|32|Call|5
89835|855|99|1|17|Email|3
67203|953|41|3|29|Email|4
56676|985|35|4|23|In-Person|4
40353|620|57|5|15|Email|1
84100|915|18|2|34|In-Person|1
61355|636|61|5|25|Email|4
53430|1300|33|1|47|Email|4
22615|896|94|2|16|In-Person|4
53941|1066|70|3|1|Email|2
85383|1521|5|2|20|Call|1
29916|768|30|5|36|In-Person|5
69666|1008|35|1|34|Call|4
18213|1261|62|1|20|Call|1
92564|294|26|1|9|Email|2
58965|814|2|3|44|Email|4
381|115|13|2|30|In-Person|5
7280|401|87|2|25|In-Person|4
90472|819|72|1|50|Chat|5
61623|265|16|5|41|Call|2
95888|1645|68|4|1|Email|4
33040|1481|91|4|47|Chat|1
94957|1716|91|5|39|In-Person|1
2469|1637|6|1|48|Call|2
17643|498|98|5|12|In-Person|3
81568|1214|67|5|11|Call|5
60457|1048|54|2|43|In-Person|3
40921|691|57|1|42|Email|5
94455|1418|78|5|33|Email|2
10762|1342|89|1|7|Chat|2
57217|906|29|3|27|Chat|3
72017|901|67|2|36|Email|2
29534|610|55|2|23|Email|5
91068|1722|22|4|1|Email|4
71003|117|62|2|4|Call|2
83250|1503|54|1|22|Chat|5
7920|677|30|5|16|In-Person|4
90881|346|95|3|13|Email|2
52121|461|86|1|11|Chat|2
26401|243|75|1|46|Email|3
31461|1251|65|2|49|Call|2
19433|1176|90|4|35|Email|2
44942|75|62|1|34|Email|3
67993|1240|85|5|28|Chat|3
80574|1366|41|2|45|Call|3
6360|56|99|3|25|Call|3
50399|1820|76|2|44|Call|4
95331|1092|58|4|49|Call|1
13502|555|86|3|3|Call|3
4987|1101|10|1|46|In-Person|4
27158|784|7|4|19|Chat|2
5360|712|51|5|26|In-Person|5
83541|1406|44|2|28|Chat|1
8615|1100|18|3|46|Chat|2
46653|1458|51|5|16|Chat|1
5255|177|1|3|24|Email|2
44756|743|25|1|13|In-Person|4
57591|1797|77|1|22|Chat|2
49292|1548|89|5|18|Email|4
20190|1429|100|2|31|In-Person|5
86961|562|23|1|32|Chat|2
91498|744|18|1|17|Call|1
44218|282|91|5|5|In-Person|2
62422|473|80|4|19|Call|1
72071|1460|50|4|47|Call|2
14945|1737|9|2|14|Chat|3
18181|1423|84|1|19|Chat|4
71338|1820|84|4|16|Chat|1
71943|171|93|4|11|In-Person|5
92772|1123|24|4|27|Call|2
12804|690|55|2|2|Call|3
45604|45|42|1|33|Email|4
93141|406|66|5|3|Email|3
33382|293|17|1|2|Chat|3
97618|774|79|1|39|In-Person|3
27583|432|8|4|15|In-Person|3
17090|867|10|3|41|Chat|5
56866|742|96|4|19|Call|2
98319|1454|19|3|36|Call|5
68094|203|90|1|43|Call|4
40301|908|28|2|19|In-Person|1
43219|1285|38|1|29|In-Person|5
18516|1557|20|4|41|In-Person|5
64263|708|20|1|11|In-Person|2
67182|1412|19|4|20|Call|4
64574|1733|81|2|27|In-Person|4
97890|1661|2|2|43|Email|1
82|1360|46|4|12|In-Person|5
91273|438|51|5|18|In-Person|2
7158|1220|80|5|11|In-Person|2
25201|589|88|4|3|In-Person|5
4395|886|27|3|13|Chat|3
65173|996|4|5|43|In-Person|4
81238|442|13|2|47|Call|2
86376|672|34|1|41|In-Person|2
56198|1300|6|4|44|In-Person|3
78942|263|75|1|43|Chat|4
54600|1078|68|2|36|Call|1
53087|553|100|1|15|Chat|5
60583|904|38|5|27|Email|3
66150|209|41|5|14|In-Person|5
85542|1206|71|5|26|In-Person|2
77838|1334|72|5|7|In-Person|2
93564|788|64|2|48|Chat|5
35404|949|95|4|17|Email|3
49631|537|23|5|2|Chat|3
20021|948|61|2|43|Chat|2
37698|16|16|3|26|Email|1
92773|1450|4|3|36|Call|2
62087|1151|72|4|39|Email|1
10781|291|75|3|18|Call|2
84415|643|26|3|10|Email|3
4783|361|75|3|17|Chat|5
13910|259|7|2|9|Email|5
19032|716|12|4|27|Chat|1
51957|1702|52|4|20|Chat|2
55174|1042|35|4|12|Chat|1
38657|1061|21|5|44|Chat|1
18721|1414|27|4|49|Email|5
81008|1455|73|3|7|Call|2
79281|1227|95|5|35|Chat|2
89225|1439|77|2|18|Call|1
52494|1057|91|3|36|Email|4
78045|488|28|4|48|Chat|3
13622|633|85|1|13|Email|5
70913|1382|67|3|24|Email|3
69504|383|54|5|25|Chat|2
49785|1465|31|5|9|Email|1
87328|926|56|3|28|In-Person|4
31705|1788|22|1|8|Email|1
61908|628|77|5|17|Chat|5
43752|1000|36|5|22|Email|2
96495|549|18|2|20|Chat|1
76524|1073|29|2|13|Email|4
41331|525|50|3|21|In-Person|5
70628|1129|61|1|36|Chat|2
8928|697|64|5|18|Email|4
37589|1489|44|5|16|In-Person|5
86143|201|35|4|47|Chat|5
85|1418|16|2|13|Email|2
36770|17|97|3|46|Chat|1
63105|379|36|4|41|Chat|5
44974|1764|1|3|33|Email|5
40748|1805|56|4|33|Chat|1
96328|447|13|2|32|Call|1
28522|253|72|2|23|Call|4
38690|114|20|4|8|Chat|3
68848|340|53|5|7|Email|1
84376|592|56|5|3|Call|5
6818|1420|85|5|5|Call|4
59820|822|45|1|20|Email|4
71411|1185|12|1|41|Chat|3
77411|958|44|2|32|In-Person|4
19696|1277|58|2|19|In-Person|1
20329|1545|3|4|37|Call|5
52170|518|7|3|1|In-Person|3
54171|958|6|3|33|Call|4
23178|77|53|2|25|Email|3
12875|57|31|2|37|Call|4
47269|218|23|5|39|Email|4
24042|1124|48|1|23|Email|3
41410|198|90|2|38|In-Person|1
40133|596|42|1|6|Email|3
11292|1111|27|5|17|Call|2
25693|1285|10|5|33|Chat|2
55269|1443|11|4|50|In-Person|1
17923|719|44|2|9|Call|4
30131|601|52|3|31|Email|4
66871|1556|15|4|34|Call|5
22433|1272|36|5|3|Chat|1
75730|208|57|4|46|In-Person|4
78859|450|24|4|38|Email|1
75593|780|85|5|32|Call|1
88755|857|87|1|42|Chat|5
75762|470|6|2|9|Call|5
26489|233|76|5|33|In-Person|1
36733|1152|8|3|26|Chat|2
46741|1213|2|5|16|Chat|2
21364|1306|70|3|37|In-Person|5
83360|854|61|4|36|In-Person|3
3840|673|99|3|5|Chat|4
47757|1804|1|3|13|Email|2
58166|368|55|3|8|Email|4
47828|1589|24|3|1|Email|5
75953|2|83|1|27|Chat|4
22466|372|44|2|27|Call|4
43150|1177|23|2|29|Chat|2
37306|1304|56|4|4|Email|1
79454|32|17|5|42|Email|2
63555|137|19|1|50|Chat|4
70507|1175|32|5|45|Email|2
53273|805|39|2|20|Email|2
36845|1302|27|4|19|In-Person|1
86406|283|95|3|19|Chat|1
87507|959|60|1|45|Call|3
75366|1149|86|2|3|Chat|4
79062|1556|7|5|47|Chat|2
27210|444|52|4|43|Chat|2
73996|1671|15|4|21|In-Person|1
82823|146|27|5|16|Chat|4
859|1208|38|4|29|Chat|3
62367|876|71|4|44|In-Person|1
47337|1503|32|1|50|In-Person|4
73167|1549|70|3|29|Call|1
95424|81|32|4|23|Call|5
56025|1737|2|2|26|Email|4
35801|610|54|4|38|Call|4
6711|1530|73|1|37|Chat|2
13124|523|45|1|37|Chat|1
91258|1773|24|1|39|Call|2
20394|1784|40|1|12|Call|3
6607|28|97|1|16|Chat|3
52153|1809|24|4|11|Chat|3
60438|643|12|4|32|Call|2
55095|1590|84|3|14|Call|2
93371|341|21|4|31|Email|3
47451|216|61|2|50|Call|4
84829|741|96|2|22|In-Person|3
20465|644|4|5|14|Email|5
39644|1034|34|4|14|Chat|4
22475|1353|86|1|33|Call|5
60610|1297|26|4|7|Chat|4
88251|1229|59|2|43|Chat|3
43711|51|58|3|45|Chat|2
81777|993|44|2|30|Chat|5
87300|1759|92|4|37|In-Person|2
83356|1149|13|3|42|Call|3
55935|90|42|1|17|Email|1
85004|445|76|4|49|Call|4
64165|134|34|1|9|Email|2
66805|332|69|2|46|Call|5
72748|1230|100|1|6|Email|5
28997|1792|9|5|15|Email|2
27946|924|66|3|50|Email|2
55351|88|74|4|21|Call|4
89471|461|54|5|40|Chat|2
92731|542|59|4|46|Chat|5
16677|868|70|4|3|In-Person|5
57199|671|33|4|12|Call|1
44474|1604|16|1|8|Email|5
35599|1673|27|1|37|Call|3
88474|1147|18|4|37|Email|3
83527|1580|83|2|26|In-Person|2
25308|740|67|2|18|Email|3
84286|976|1|4|5|Email|1
47179|1330|86|3|1|Call|3
35890|1790|100|5|33|Chat|4
71871|367|33|5|21|In-Person|1
87895|625|82|5|7|In-Person|3
18842|561|83|3|40|Call|3
96870|171|62|1|48|In-Person|2
41006|1098|38|5|27|Call|5
16742|825|45|2|27|Email|2
67596|1084|62|5|15|Chat|1
67208|1226|10|5|1|Email|3
65546|445|88|1|40|Chat|3
29709|1425|62|2|25|Call|2
88208|1197|11|1|43|Email|3
80938|1192|2|4|27|Chat|1
8174|1680|88|5|35|Chat|1
41100|1195|11|4|43|Chat|3
34770|1185|36|4|9|In-Person|4
37980|1108|70|4|19|Email|5
74196|1673|51|3|32|Chat|5
79270|1805|74|1|17|In-Person|5
21223|1172|53|2|6|Email|2
35569|1218|4|4|6|Chat|2
55523|415|97|4|27|Email|1
16186|1764|10|3|22|In-Person|1
56853|1515|79|4|12|In-Person|3
80830|1167|74|4|8|In-Person|1
16665|131|73|4|24|In-Person|2
45145|1188|12|1|26|In-Person|3
24925|1750|67|1|30|Call|5
20393|280|95|2|22|Chat|3
93016|717|91|5|11|Chat|2
31435|348|10|1|45|In-Person|3
78130|770|24|1|41|Email|5
37197|970|53|3|8|In-Person|4
33491|706|39|2|31|Chat|1
70083|645|81|4|6|Call|3
33165|79|50|1|6|Email|4
67176|813|34|2|19|Chat|1
15134|1014|17|2|13|Email|2
75141|1778|70|5|9|Call|2
50931|1618|67|3|4|Email|5
28640|1312|40|1|22|Chat|5
34151|362|53|1|33|In-Person|5
97997|1572|85|4|17|Call|5
76467|959|55|3|49|Chat|3
34820|1353|4|1|23|In-Person|1
19184|1366|32|2|5|Chat|5
49684|1202|86|1|10|Call|3
45353|924|5|2|31|Email|2
63279|737|99|4|47|Call|4
1066|1186|58|4|13|In-Person|2
93995|266|68|4|38|Chat|2
14433|287|51|5|7|Call|1
95025|683|79|4|6|Email|4
37116|1648|76|1|44|Call|2
3807|1188|9|5|12|Chat|4
983|959|53|3|6|Chat|5
77435|969|68|3|16|Email|1
24868|1420|54|5|14|In-Person|2
38291|1633|13|1|50|In-Person|1
29004|293|10|1|1|Email|1
30302|1411|95|5|5|Call|3
17832|633|45|3|35|In-Person|1
3059|1785|93|2|14|In-Person|4
66286|645|52|1|10|Email|4
90382|1192|8|1|28|In-Person|1
47100|1050|96|2|24|Chat|5
70859|1596|80|1|21|Email|2
48509|388|70|2|1|Chat|5
13717|1782|73|4|44|Call|2
86771|975|27|2|46|Call|3
47127|670|24|5|22|Email|4
22050|930|12|4|46|In-Person|5
15468|635|41|5|27|In-Person|4
51001|586|30|2|23|Call|2
89349|1298|91|5|21|Call|3
20343|1181|93|3|33|Chat|3
87664|602|83|4|30|Chat|5
19167|1057|20|5|2|In-Person|5
41333|1224|50|4|2|Chat|4
31052|1022|21|1|41|Email|4
35070|321|7|5|46|In-Person|5
69818|685|79|4|27|In-Person|1
82719|385|77|2|45|Chat|5
88812|1092|60|1|12|Call|4
7373|708|46|5|25|In-Person|4
1622|446|33|3|47|Chat|1
94922|1218|13|2|42|Chat|1
36924|1101|53|4|49|Chat|3
32218|374|9|4|17|Email|3
50085|213|31|3|24|Call|2
52172|201|76|2|32|Email|5
41938|1656|72|3|13|Email|5
35482|1457|44|2|39|Chat|1
91395|67|95|3|40|Call|4
14143|1244|14|1|24|Call|4
87596|721|95|3|35|Chat|4
38565|1192|77|1|41|In-Person|3
8534|1007|38|1|25|Chat|5
48626|576|81|1|47|In-Person|5
64525|1512|17|3|35|Call|2
77825|1095|94|5|20|Call|5
90549|1568|28|5|5|Call|5
31662|366|90|1|43|Email|4
3737|1781|75|4|19|Email|4
48480|613|18|5|25|In-Person|1
74680|239|26|4|43|Chat|3
58501|343|72|1|15|Call|4
3522|199|15|3|33|Call|2
24211|478|94|3|22|Chat|5
28465|260|9|1|46|Call|3
78617|1560|44|1|28|Chat|3
83301|1727|92|2|49|Chat|4
30389|160|95|4|10|Call|5
79039|1702|26|5|36|Email|1
55416|1199|47|2|50|In-Person|5
22388|265|40|4|5|Email|1
92585|738|41|3|18|In-Person|1
80931|1253|80|1|49|Call|2
33143|97|89|3|44|Call|4
79355|1527|23|3|18|In-Person|4
50259|1480|4|2|43|Call|4
76597|1528|29|1|45|Chat|3
49423|1343|61|4|38|In-Person|3
16760|1516|92|4|20|Email|3
73841|1595|96|3|26|In-Person|1
84973|1042|78|1|44|Call|3
40741|945|32|5|22|Email|2
18349|293|10|5|10|Chat|5
7748|1516|79|1|23|Email|4
88827|1631|23|1|39|Chat|3
76402|133|23|5|15|Email|5
27131|1784|16|1|37|Email|3
8729|1368|21|5|34|In-Person|2
25850|201|95|2|3|Call|3
92718|619|31|5|1|Email|2
27212|1189|27|5|24|In-Person|4
42192|479|69|1|26|Chat|2
26980|1591|87|3|13|Email|3
94255|1073|64|4|49|In-Person|3
75157|339|19|2|15|In-Person|4
8942|1311|45|1|37|Call|5
85172|1207|57|4|31|Call|5
73581|62|97|4|44|In-Person|4
67152|1186|42|1|2|Chat|2
64972|1399|21|3|14|Call|4
67015|1683|86|3|8|Call|4
95470|492|79|2|13|Chat|4
59944|1316|17|5|34|Chat|3
2146|1456|2|1|5|Email|5
84369|1404|98|1|34|Chat|4
18395|1445|24|1|49|Chat|5
15329|1226|85|5|14|In-Person|3
44431|1404|61|5|7|Email|2
23724|431|97|4|44|Email|5
6747|873|96|4|17|Call|1
8298|1069|31|1|33|Email|4
22022|582|66|1|11|Call|2
42952|602|21|1|44|Email|4
54895|200|13|1|33|Chat|4
84773|826|65|1|23|Call|2
11274|1051|58|4|37|Call|4
17800|612|3|2|46|Chat|3
97358|359|26|2|48|Call|1
77000|1147|51|3|41|In-Person|2
85354|1556|56|1|14|Chat|4
22915|591|70|1|37|In-Person|1
91835|938|31|2|6|Chat|1
28875|1759|43|4|35|In-Person|2
33362|618|15|2|33|Call|1
81380|659|9|5|30|In-Person|5
51174|821|9|4|31|Email|4
12309|1281|91|1|1|In-Person|5
56682|680|20|3|48|Email|2
48267|343|89|4|45|Chat|2
4812|501|29|3|11|Call|3
28084|1329|31|2|6|Call|2
88723|1243|93|3|26|Call|5
76398|581|58|4|37|Call|2
3980|1314|77|5|47|Call|4
77635|1146|99|1|13|In-Person|2
95029|1046|88|2|24|Email|4
41786|736|6|1|1|Call|2
67961|604|23|2|24|Email|4
41343|646|39|4|38|Call|3
10011|191|94|3|13|Chat|2
67746|76|23|5|1|Chat|5
67291|1062|51|3|11|In-Person|3
70704|568|72|2|19|Email|2
24798|1714|10|2|15|Chat|3
63836|89|43|1|8|In-Person|5
82842|1169|5|1|13|Call|2
53148|1576|49|3|40|In-Person|3
6361|329|91|4|43|Email|3
4403|277|4|1|21|Call|3
71092|1029|45|2|31|In-Person|3
71777|894|85|3|34|Call|5
85046|1750|90|1|32|In-Person|5
10192|222|19|4|50|Email|5
97778|1202|84|5|5|Email|3
29266|1803|17|4|11|Chat|3
77773|1353|38|1|5|In-Person|5
9066|1468|95|2|43|Call|2
92835|189|100|3|6|Chat|2
62976|725|77|3|8|Call|5
41880|1786|97|4|49|Email|5
75053|1177|18|4|45|Chat|2
80238|1623|64|2|3|Call|3
50857|578|44|4|12|In-Person|1
69730|534|79|4|24|Chat|3
12931|419|49|1|20|Chat|3
63538|1638|74|4|43|In-Person|1
78219|1506|74|3|34|Chat|1
49581|1243|14|5|26|Chat|2
71789|184|53|1|30|Chat|4
3145|524|35|2|35|Email|4
59897|1021|64|1|17|Email|4
24617|209|13|3|39|Email|5
14178|1489|27|3|38|Chat|2
53389|80|60|4|47|Email|1
84783|1409|47|2|29|In-Person|4
32823|49|73|5|18|In-Person|5
79256|701|56|3|8|Call|1
65643|170|86|4|16|In-Person|2
12037|332|92|5|13|Email|1
89238|1459|5|4|29|In-Person|5
17379|812|40|5|23|In-Person|1
46389|1480|50|5|32|Call|4
55966|377|23|3|50|In-Person|5
53877|185|38|2|9|In-Person|2
29925|654|89|4|23|Chat|2
67619|602|35|3|43|Chat|5
78649|327|5|1|27|Chat|1
81586|1295|68|4|41|Chat|2
69283|1164|54|2|32|Chat|4
41037|395|19|3|5|In-Person|3
93492|87|21|4|2|Email|3
15189|1207|62|5|30|Chat|5
2498|1289|86|4|16|Chat|5
82413|1634|75|4|11|In-Person|5
27673|375|100|5|37|Email|5
19186|175|64|3|8|Chat|2
81030|745|28|4|17|Email|2
78503|1093|98|2|16|Call|4
21575|529|50|4|33|In-Person|3
65032|1309|32|3|8|In-Person|4
43768|936|70|2|7|In-Person|4
38289|404|13|1|45|Email|3
69914|668|39|4|11|Chat|3
55924|1461|8|4|47|Email|1
60795|1195|21|5|14|Email|5
93623|199|42|5|8|Email|5
2613|1354|19|1|5|Chat|2
35024|574|15|1|35|In-Person|4
70059|1041|92|1|19|Chat|5
15877|1274|92|4|19|Call|4
3566|466|16|4|26|In-Person|5
16989|628|77|3|33|Chat|3
82792|1287|84|1|46|Email|4
28831|952|7|1|32|Chat|5
76846|613|82|5|23|Chat|1
67194|1015|58|5|1|In-Person|2
31213|1795|27|4|40|Email|2
57104|477|37|1|14|Call|3
24582|1230|57|2|43|In-Person|1
88230|621|67|2|45|In-Person|5
54380|541|53|1|12|Email|2
50662|14|97|2|16|Email|4
56259|1476|11|4|34|Chat|4
48982|1376|57|2|28|In-Person|4
58771|1080|99|2|37|In-Person|4
57979|1234|21|1|42|Email|1
44799|1563|27|2|46|Call|1
57937|311|17|5|16|In-Person|2
86888|1793|53|3|24|Call|4
56113|752|32|2|15|Call|1
45251|1696|68|5|41|Email|5
44297|234|16|2|48|Email|4
51884|980|100|4|24|Chat|1
36886|1730|89|1|43|Call|2
98773|867|54|1|2|Call|1
2341|1047|18|1|47|Call|3
29876|1031|73|2|28|In-Person|3
42555|222|97|4|14|In-Person|1
21820|186|48|2|21|Call|1
875|1298|27|3|17|Chat|5
75327|1621|94|5|20|Email|1
15313|1811|96|3|27|Email|2
52006|868|70|2|47|Email|1
66197|1173|44|3|3|Email|5
56116|1313|83|3|36|Call|1
23392|219|12|5|48|Email|1
87296|88|76|2|49|Chat|2
93257|1245|25|2|45|Email|1
83959|660|3|5|7|Email|3
13047|382|54|1|34|Chat|1
19469|573|31|2|26|Chat|1
71771|1087|48|4|5|Email|2
51977|94|76|2|21|Call|3
20742|278|31|3|17|Email|2
80891|453|67|1|12|Email|3
52649|977|50|4|49|In-Person|2
79545|1582|25|5|4|Call|2
99461|1758|40|2|1|In-Person|4
149|1777|72|5|31|In-Person|4
38571|825|81|3|33|Chat|3
45676|197|54|2|26|Email|5
52400|1287|49|4|49|Email|3
7785|674|62|1|32|Call|2
39819|735|31|4|14|Email|2
89825|1545|20|4|39|Call|5
2101|1504|42|1|30|Call|5
48788|1606|100|1|40|In-Person|5
94371|1401|6|3|1|Call|3
54782|1818|44|1|4|Call|3
14639|462|25|2|9|In-Person|1
44125|712|77|4|28|Call|5
85800|160|26|3|35|Email|4
25366|1688|44|1|17|In-Person|1
85090|1573|85|5|40|Call|5
81795|990|2|1|2|In-Person|1
52677|939|93|4|25|Call|4
98216|951|30|2|4|In-Person|1
61443|33|37|4|48|In-Person|4
69929|1165|94|3|47|Chat|2
73738|988|42|4|4|Email|2
33498|1344|1|3|8|Email|3
97918|1368|29|4|1|Call|3
17846|554|71|1|50|Call|3
85314|770|21|5|44|Call|4
24065|136|21|4|4|Call|5
37554|1399|53|4|11|In-Person|3
54832|1623|51|1|25|Call|4
66533|436|46|3|9|Chat|1
53837|620|79|1|1|Call|1
45365|1579|21|2|9|Email|5
8722|1044|87|3|47|Call|3
53377|1028|67|2|23|In-Person|5
20656|1753|4|1|8|Email|4
6921|1610|78|5|25|Email|5
22523|1425|61|2|25|Call|4
13583|1498|85|5|21|In-Person|3
40356|1218|78|3|29|Email|5
99849|529|79|1|15|Chat|5
350|1318|52|3|20|Email|5
49417|803|45|3|32|Chat|3
44101|1086|15|1|36|Chat|4
3937|1472|2|1|1|Chat|1
8005|1481|4|2|49|Call|4
70239|116|30|3|18|Chat|1
55258|655|12|2|14|Email|2
93746|1141|77|1|33|Email|1
79102|239|29|4|6|Chat|1
12986|1522|9|1|49|In-Person|4
71699|517|40|2|50|In-Person|2
24681|56|28|3|13|In-Person|2
84705|1548|57|3|40|Call|5
96130|837|16|2|49|In-Person|3
93818|1177|74|2|27|Email|4
58046|355|20|1|6|In-Person|4
1436|1147|55|5|22|In-Person|5
66691|173|90|2|2|Call|1
98903|447|75|3|2|Email|5
21844|1262|17|3|42|Call|5
54495|1334|7|5|12|Call|3
26045|768|55|3|47|In-Person|1
27259|1104|2|5|44|Call|2
53597|218|3|5|41|In-Person|1
57322|1762|60|5|42|Call|1
9586|1717|69|2|17|Email|2
78334|1152|31|3|38|Chat|1
56740|1053|79|5|13|Email|2
61997|1490|53|2|21|Call|1
68830|1349|24|5|19|Email|2
48222|1066|38|4|34|In-Person|1
92260|395|20|3|21|Chat|3
36109|1313|92|3|21|Email|2
25933|1648|59|4|8|In-Person|5
10536|60|55|1|6|Email|1
35532|1578|36|1|6|Call|1
44551|1065|82|5|40|Email|1
53591|294|80|1|23|Email|3
64548|175|12|1|28|Call|4
5922|23|9|5|20|In-Person|3
8514|1701|64|1|31|Email|1
11764|1274|14|3|39|In-Person|5
54583|681|38|4|14|Chat|5
93362|650|14|4|23|Call|5
72068|1818|77|2|49|Chat|4
84220|1155|93|1|39|Email|3
94945|1799|75|4|7|In-Person|3
2099|1785|67|5|24|Email|1
16161|1726|79|3|46|Chat|5
23592|826|12|3|10|Chat|5
7494|1168|16|3|40|Email|1
34696|814|16|3|35|Call|3
74047|83|2|2|25|Email|2
31711|155|49|5|38|Chat|5
8558|132|62|4|8|In-Person|2
49861|1622|9|3|19|Email|1
3664|234|72|4|42|Chat|2
70311|291|16|4|34|In-Person|1
7082|1496|79|3|43|Email|1
50394|969|62|1|2|Chat|4
41700|1420|27|3|3|Call|5
36922|808|79|3|38|In-Person|2
99683|906|27|5|42|Call|3
9089|168|51|1|2|Call|4
11213|368|4|5|35|In-Person|4
64663|423|21|3|26|Chat|4
92333|208|77|5|16|Email|5
13134|389|42|5|41|In-Person|3
68599|131|85|1|20|Email|3
11128|1746|87|1|20|In-Person|3
59011|63|53|5|46|In-Person|4
21995|1419|65|5|20|Call|4
9108|133|81|1|28|Chat|1
67903|805|39|3|1|Call|2
60910|63|97|3|9|Chat|2
34081|411|77|4|34|In-Person|3
87189|1632|46|2|29|In-Person|5
64562|998|42|3|41|Email|3
35685|350|96|3|35|Call|2
23321|1533|17|1|38|Chat|4
2782|1515|10|3|50|Email|4
43216|1257|24|5|9|Chat|2
85925|974|46|2|17|In-Person|4
70869|186|98|2|2|Email|1
22729|1608|99|4|31|Email|3
86695|1306|38|2|10|Call|4
33673|323|87|5|39|Call|4
46463|841|66|2|41|Email|4
43067|827|99|5|1|Email|1
73842|444|41|5|15|In-Person|2
49853|1377|48|1|9|In-Person|1
54479|1093|18|5|11|Email|4
45691|696|10|4|7|In-Person|4
67582|1121|80|3|4|Chat|2
45162|1380|77|5|7|In-Person|2
60702|339|19|2|33|In-Person|4
40753|359|9|5|14|Chat|3
69016|1535|68|3|18|Call|1
9337|1139|3|4|23|Call|1
59656|1123|79|5|8|Call|2
23552|566|35|1|20|Call|5
53768|1200|99|2|27|Call|3
19206|1729|21|2|24|In-Person|3
12745|588|97|1|21|Chat|2
70526|1716|39|2|11|Chat|5
25602|1749|55|4|48|Email|5
26921|1603|80|2|34|Chat|5
90188|1768|34|2|49|In-Person|2
37355|1451|81|2|39|Call|1
79338|741|69|4|8|Call|3
73886|49|21|1|18|Chat|1
40118|198|67|1|8|Call|3
86785|157|18|5|26|Email|1
41540|1410|95|2|30|Chat|5
494|1824|28|3|15|In-Person|5
20487|499|19|4|23|Email|1
29013|1755|19|1|34|Chat|4
94740|1440|16|3|13|In-Person|3
50450|321|30|1|23|Chat|5
17760|1402|59|2|24|Chat|4
38875|1587|74|4|31|Chat|1
57101|789|44|2|8|Email|2
77263|1161|17|4|44|In-Person|2
89123|715|15|4|35|Chat|2
87232|1763|6|2|13|In-Person|2
80013|591|67|5|13|In-Person|5
3408|294|46|4|33|Call|1
67321|631|31|2|41|Chat|4
82513|1358|32|4|23|Chat|4
11182|1600|83|4|43|Call|1
25016|442|2|3|44|Chat|1
98600|301|26|1|24|Call|2
30402|820|67|5|44|Chat|4
52128|363|19|5|15|In-Person|5
65550|220|27|1|33|Chat|3
57348|692|61|3|45|In-Person|1
53167|1530|29|4|15|In-Person|5
3648|1188|28|5|48|Chat|2
48896|1721|60|2|18|Email|4
12605|647|2|1|43|Call|5
6639|1657|59|4|37|In-Person|2
95258|1139|56|4|3|Call|3
45397|53|9|5|7|Call|5
30803|825|60|5|37|In-Person|4
58874|10|15|5|46|Call|5
23918|1748|94|4|45|In-Person|2
111|1667|28|5|48|Call|3
73645|730|22|1|38|In-Person|3
82892|1071|94|1|45|In-Person|5
45776|295|70|5|12|In-Person|2
46498|1060|91|3|8|Email|4
93326|1756|1|5|36|In-Person|1
53298|474|5|2|39|Email|3
13274|66|49|5|7|In-Person|4
24698|1747|10|1|37|Call|3
75731|1271|61|5|34|In-Person|5
46863|1737|41|5|25|Chat|5
19053|841|28|4|32|In-Person|2
9668|1402|55|5|38|Chat|2
8715|962|44|1|35|Call|5
64209|1771|21|1|25|Call|5
45636|14|90|2|4|Chat|5
36913|743|34|5|19|In-Person|5
50487|1469|39|5|5|In-Person|1
65925|1191|81|1|39|Chat|5
4361|1638|52|5|32|Email|2
32654|1587|77|5|20|In-Person|4
10405|571|32|4|4|In-Person|1
96333|1696|53|4|44|Chat|4
40586|292|33|5|2|In-Person|5
61427|1156|70|3|1|In-Person|1
34177|344|5|4|40|Chat|4
49086|571|41|2|29|Email|1
75664|213|34|1|17|In-Person|1
64153|1735|67|5|18|In-Person|1
32133|1810|35|4|6|In-Person|2
83377|606|39|5|46|Email|1
39967|469|75|4|31|Call|2
19865|759|68|3|5|Chat|2
54405|194|85|2|6|Email|2
49103|633|6|4|44|Chat|5
85192|695|55|5|19|Chat|1
48394|1462|94|4|49|Email|1
20433|670|80|4|24|Call|2
95403|51|42|4|37|In-Person|1
58810|1581|39|1|48|Email|5
89938|931|91|1|24|Email|3
61816|31|2|5|15|Email|3
8249|1421|50|5|28|In-Person|1
56592|706|80|2|12|Call|1
37132|1191|19|4|40|In-Person|2
28236|548|71|3|33|Email|4
40505|1058|70|2|40|Chat|5
67838|1566|26|5|19|Call|2
49475|1319|14|3|50|Call|4
80724|1170|64|5|19|Chat|1
83608|13|5|5|21|In-Person|3
91848|975|22|4|48|Call|4
95242|776|65|1|1|Call|2
