investment_id|date_id|investment_type_id|account_id|location_id|currency_id|investment_amount|investment_return
56559|1698|3|2|18|2|742961.14|1264.95
30948|1812|4|50|50|1|929755.31|7354.41
75563|852|2|10|44|2|153254.93|4319.28
8250|1259|2|72|4|2|253716.85|10385.38
85965|778|3|80|3|3|539200.72|1420.81
21545|208|3|89|16|3|920108.84|-3030.1
28104|653|3|89|44|3|439470.2|948.96
13284|41|4|100|37|1|210016.51|-4280.48
90510|786|1|18|21|1|252816.6|9776.75
28707|545|4|53|49|2|792229.69|9001.82
70696|1653|1|75|46|2|137557.7|13114.0
64510|1242|5|81|2|1|588404.99|2492.09
52841|1764|2|54|10|2|425915.04|5823.67
79233|1529|4|27|24|2|802968.44|14922.77
63061|1715|2|87|28|1|637962.96|1499.83
99159|96|1|87|1|3|779367.46|1171.12
34005|767|1|10|15|2|902656.57|-1542.53
95969|1232|4|92|26|1|229172.96|8695.51
73627|1743|1|45|25|2|527518.59|9089.37
83754|81|1|90|31|3|255150.21|1602.41
49741|24|5|41|15|2|659407.12|8627.54
12560|680|3|97|39|3|648863.0|-2186.7
25587|35|1|43|1|3|121484.98|12987.94
49613|69|5|15|45|1|538127.53|6162.68
86715|479|2|3|35|2|317279.92|4236.73
24414|727|5|87|4|3|521241.49|9218.55
35451|1583|2|88|40|2|394615.36|-2781.5
6609|847|3|9|35|1|21855.42|7212.57
94301|1769|5|94|36|2|95751.72|8530.29
27207|1686|5|26|11|3|613057.8|7675.68
98328|1346|4|87|47|3|386529.64|5312.95
4404|750|5|67|50|3|647832.51|-2115.69
4600|1592|2|21|41|3|101782.78|9305.11
5151|1303|5|54|3|1|987451.92|-2815.9
92967|1458|3|68|5|1|331677.48|-4299.64
63386|15|4|1|29|1|583743.49|11792.46
3793|664|2|95|28|1|423919.35|2982.56
30714|454|2|23|30|2|218730.33|207.23
86868|648|1|85|23|1|284065.23|13842.72
70156|562|4|55|41|2|101131.83|7829.92
52686|1233|3|62|4|2|690354.81|6209.36
24709|634|5|24|39|1|820519.21|1356.23
81395|1171|1|4|44|1|146906.32|13820.68
15620|990|5|98|21|1|926302.5|7570.56
55950|976|2|71|38|1|982918.75|6968.59
85603|1538|5|41|32|1|976626.67|6708.63
96686|1762|2|12|11|1|991648.49|6556.79
7799|978|3|25|50|3|706295.11|6513.42
40099|136|1|99|47|1|375453.71|-4539.53
3436|1560|5|76|16|3|684128.6|371.35
33422|879|5|57|47|1|854531.83|-1187.18
97050|475|5|22|22|2|573495.95|5664.57
25277|736|4|46|18|1|431093.16|4010.68
74612|336|2|38|4|2|241151.99|8776.09
15088|1529|5|57|16|3|631409.12|4261.56
24842|1623|2|100|11|2|783193.28|3852.85
34120|1513|1|3|22|1|760569.98|-3471.84
65834|1509|1|67|30|1|258553.81|-4796.83
28534|765|5|97|49|2|375899.47|5328.7
93256|314|4|7|28|1|346524.31|4439.78
50474|1296|4|41|25|3|123177.28|14469.64
86498|1646|1|81|5|3|698775.76|-4980.29
76105|582|2|43|19|1|894364.39|-2552.21
75490|245|2|25|46|3|15766.69|8738.8
44741|1632|1|12|33|3|40543.3|-1499.48
58556|1252|3|13|27|1|589931.48|-4498.76
65585|1466|2|10|26|1|500555.54|8329.34
10296|1653|3|21|41|1|385309.88|8663.09
52335|511|5|74|38|2|194107.99|372.62
48971|1635|5|26|35|3|247102.31|-2429.32
94439|1533|2|98|37|3|463638.78|-2877.5
74603|153|3|51|38|1|635477.91|10464.06
97335|1102|3|86|48|1|322009.93|6901.98
54110|448|4|67|7|3|169146.02|5181.4
36148|1334|5|36|13|2|492881.56|12059.57
93900|1347|1|5|37|3|680204.69|5789.9
56346|873|3|25|4|1|917954.02|745.75
54680|1523|4|7|32|2|860727.86|12772.17
91093|997|4|51|31|1|109471.66|4910.64
20443|107|1|67|29|1|681175.31|-1275.4
32721|751|4|69|27|3|702276.01|14208.1
69510|297|2|12|35|1|604844.36|13486.29
38749|219|2|93|1|1|262024.4|-983.84
92729|241|3|5|46|1|477666.52|-4747.08
93851|1748|4|23|44|2|753284.25|13389.46
17802|894|3|99|41|1|526917.99|3649.22
89855|1729|3|36|22|2|305297.82|9515.65
95872|804|4|17|25|1|654887.45|9687.18
8085|187|3|36|44|2|888240.61|-1103.37
31407|190|1|27|30|1|824746.59|10415.4
37734|1771|3|56|1|1|173735.0|2287.95
75042|1427|1|69|2|2|998171.22|8934.3
22399|15|5|37|39|2|835179.05|14638.2
15654|1041|1|2|10|2|946137.37|12936.9
58882|816|3|100|1|2|7156.24|1351.76
99626|1446|1|89|49|3|328260.95|14345.83
91702|1729|1|43|50|1|67296.64|4060.35
89856|443|4|54|44|2|597824.51|12972.98
58746|1128|2|77|7|2|460051.19|-3158.7
6184|597|4|44|32|1|212310.16|7155.78
55470|817|3|43|24|2|902930.46|12617.51
12756|1669|4|67|2|1|664504.91|5111.24
89893|984|1|13|18|2|820990.19|-57.68
60804|147|2|35|19|2|993154.79|12576.63
1601|184|2|30|35|1|768635.23|2568.06
4942|1324|1|72|29|3|91617.43|851.85
21763|1673|5|34|6|2|53033.53|12845.68
99903|1502|1|40|35|3|972564.85|5087.81
99982|1482|1|74|18|3|603432.09|14098.68
45967|1633|2|23|31|3|490266.49|-2789.89
9928|1700|5|4|37|1|469121.15|4152.61
68312|812|1|50|37|1|671005.87|2302.75
64038|1653|3|73|31|3|688321.91|12147.7
61736|1459|2|57|7|1|820551.36|-2374.01
70398|897|2|31|35|3|142950.53|7167.06
97420|387|5|91|2|2|898050.25|13108.06
77030|1595|4|84|33|1|392069.02|2287.99
14610|1007|4|5|10|2|815424.5|-4341.82
86072|1270|1|15|40|2|833056.29|-551.46
11601|110|2|48|33|3|111023.74|7729.28
12446|383|1|47|43|2|619744.45|8889.57
85934|506|5|43|22|1|378880.58|2433.79
20024|660|1|39|19|1|774811.75|-3168.94
47547|771|2|18|46|3|428277.0|4547.57
90523|932|4|2|19|1|321509.37|7203.21
35249|1735|4|26|14|2|968723.53|12539.8
19848|1646|1|36|43|1|59896.55|6018.39
888|703|1|63|28|2|877452.71|430.71
1446|459|2|20|26|1|712591.46|11098.28
82026|489|4|9|1|2|343712.45|8502.42
8021|87|3|51|48|2|502998.13|8327.98
81724|606|3|72|4|3|775782.71|4806.74
14073|1221|1|33|21|2|840159.11|-824.11
65724|60|5|75|2|3|696383.56|5460.75
73079|525|3|5|15|2|241049.42|10798.05
59740|313|2|34|50|2|106121.96|3552.91
22513|310|1|13|9|2|504775.8|2798.43
38493|173|4|2|21|1|195908.46|8941.76
10198|635|5|80|39|2|165128.16|407.78
17633|1776|5|53|25|2|890511.31|307.52
95631|1447|1|73|14|1|658079.94|13574.84
62873|132|1|15|17|1|848711.91|7800.83
89131|165|4|73|6|1|160457.34|-2059.08
80851|1293|2|35|4|3|219317.17|1275.96
77045|773|3|37|30|1|50510.87|70.35
90268|1086|3|50|39|3|48845.67|583.32
3007|1293|3|65|47|2|145946.89|11311.87
55049|754|2|33|50|3|852423.39|-956.31
66629|797|1|89|33|3|795629.38|14541.9
35861|545|3|19|32|2|487899.26|14360.75
51799|709|4|62|18|1|341398.17|12988.33
39672|271|3|75|11|2|278345.72|-437.74
92753|1045|2|21|22|2|275566.8|5175.09
18911|1313|1|23|33|2|59419.28|9858.85
21186|1621|5|54|10|1|903198.81|5225.36
7161|553|4|59|32|2|890889.66|-4451.13
23908|61|4|44|24|3|388297.83|9104.59
90545|1030|4|2|42|2|906330.35|12837.44
67068|938|3|78|18|2|366196.7|1372.6
80708|293|5|69|19|2|173384.39|5851.44
87217|84|4|10|14|2|989763.88|5151.33
2993|1194|1|69|19|3|625007.99|13379.68
20123|1758|5|33|29|2|168294.83|-3656.56
45156|1731|5|89|32|1|285022.79|5986.02
4133|1689|4|81|14|2|688823.92|-2246.52
64899|1606|2|11|11|1|792521.33|10661.02
3199|1083|4|9|17|3|562402.95|13652.36
96902|976|4|32|9|2|514322.4|1448.91
73125|641|3|11|36|2|350375.8|12539.25
4011|1787|5|56|33|3|403473.07|4085.66
73835|1808|4|93|23|1|104248.83|12132.29
18465|631|4|58|3|2|143999.45|14262.15
49484|510|2|69|27|2|328716.44|3007.01
88189|1560|4|57|15|1|365970.22|-4486.88
26745|247|1|71|28|2|950713.81|11337.57
9561|290|5|11|7|2|159732.19|14117.72
23851|721|2|67|26|1|652417.06|12957.15
40641|19|2|93|47|3|658269.62|6065.58
59164|132|5|23|18|3|355658.8|-4036.94
20612|1063|5|17|9|1|372590.25|7473.63
80366|1255|5|84|25|3|487554.18|5218.04
30328|203|2|70|13|1|301873.73|4358.95
75169|1026|4|89|14|1|55110.88|1665.73
96017|1473|1|82|26|1|939885.08|-4578.87
28933|617|4|77|20|1|984846.43|12883.45
86568|474|4|26|20|1|215382.26|13807.92
92271|318|2|22|39|2|699713.24|10980.05
17896|516|4|43|43|2|364901.65|-3177.36
11901|1248|3|57|28|1|101532.84|6531.76
26956|1211|2|82|48|3|125633.64|6220.71
5315|708|2|90|34|2|843913.21|2928.68
28403|1060|2|84|47|3|890243.81|4419.96
53878|982|5|58|15|1|324274.0|14324.62
18439|1454|3|63|46|1|571112.72|11484.74
9755|877|1|85|8|1|928697.94|9469.91
57724|1265|2|87|14|3|558990.4|1243.5
81534|1086|3|20|11|2|67704.6|11660.79
44883|751|1|40|43|3|856845.27|8575.92
71887|1381|3|38|30|1|488322.61|2559.8
44498|1002|2|88|27|2|951416.81|9555.5
19725|328|1|7|47|2|233372.42|14717.79
20162|1051|5|22|25|1|947598.48|-3030.06
92681|704|5|92|42|3|776422.1|8253.11
9379|771|2|96|6|1|794037.23|9473.49
7679|970|4|87|15|2|203740.65|-3758.88
97026|1446|2|81|18|2|955042.09|7966.37
71098|257|5|74|34|3|168092.11|796.88
45160|310|3|34|45|2|186276.35|12971.96
49468|141|5|42|34|3|345199.98|-2039.57
56730|418|1|95|33|2|497133.4|5138.24
77648|57|3|39|40|3|881109.91|11666.03
39015|296|5|74|37|2|281885.68|11395.94
60916|873|5|91|34|2|208009.08|9940.92
74042|424|1|100|27|3|434041.08|8218.62
50935|717|5|66|42|1|694527.84|-864.42
52381|1623|5|88|29|1|517697.72|13033.03
29185|1758|3|57|17|2|193144.11|-2457.14
6277|336|2|29|7|2|935806.47|4022.67
35620|588|4|89|41|1|884452.62|4853.42
34723|1619|2|55|42|3|774140.97|9126.55
1418|86|5|90|43|3|361062.22|10662.4
51000|670|1|3|23|2|50747.38|3731.24
40479|1047|5|96|9|1|693353.14|14293.11
86591|853|2|20|9|2|428550.57|12664.78
3400|1551|2|4|49|1|64741.07|447.29
66074|1330|2|3|48|2|654496.83|6366.01
47120|495|3|5|29|3|264610.68|7091.09
74921|231|3|58|27|3|350828.83|14611.26
22944|684|5|9|36|3|333159.34|397.05
6577|1542|3|28|27|1|404925.7|4958.5
6150|770|4|21|33|3|345796.15|1129.28
73598|540|1|23|26|3|395761.03|12031.18
52716|163|2|43|37|2|87117.6|12902.62
65652|1800|4|92|5|2|624852.19|-3002.37
77968|830|4|57|22|2|711481.49|-4956.1
86226|327|5|21|30|2|55351.03|1574.07
55388|175|4|24|1|3|826530.22|10644.79
39468|1006|4|70|45|1|337406.75|-3537.09
50987|484|3|79|25|3|96613.25|13060.03
70357|1479|5|62|37|3|728111.4|601.53
28585|871|3|31|13|3|827789.71|-3862.6
10713|515|5|81|12|1|546342.71|5090.43
92930|720|5|100|17|2|354344.06|3077.41
91560|1167|1|30|38|3|988679.32|-4101.27
14484|418|1|42|31|1|144874.01|14696.64
74641|1114|3|42|34|2|626368.32|10526.67
62278|1543|4|4|16|1|70155.19|-4046.32
5877|1146|4|70|49|3|571462.06|1085.98
50404|399|2|7|33|3|552591.19|5676.68
85982|1782|4|48|42|2|937760.37|-521.37
57012|144|1|52|34|2|841449.2|12448.99
12210|1681|3|42|21|3|215601.51|8949.31
83981|740|5|20|17|1|607441.76|11696.94
45351|126|4|69|19|1|518625.67|-4983.17
89667|533|4|29|18|3|524474.86|7564.01
36561|440|5|31|23|2|400446.58|1891.92
96716|1602|3|54|22|2|7034.86|-4712.96
26439|345|5|70|15|2|311874.18|6898.58
18620|354|5|12|13|3|439634.71|-3093.94
10622|1457|5|66|44|1|567231.03|-1687.8
61911|879|5|94|21|3|495827.2|10125.03
57194|1058|4|40|34|3|259479.42|10148.71
7828|1376|1|3|43|1|297082.69|6172.1
51108|347|1|36|12|1|864728.76|6153.89
19298|588|2|36|2|1|454890.3|11278.66
82824|942|2|44|19|3|660965.92|1497.13
33959|1091|3|87|8|3|352063.97|13204.87
20455|1016|5|54|25|3|672723.76|5344.56
74178|1478|1|80|37|3|529792.96|14081.26
9059|366|1|67|18|3|990772.74|7636.43
40952|1320|4|3|30|1|333454.91|3372.01
37149|141|5|7|38|3|64442.73|4783.51
19407|62|4|35|12|1|12963.36|-2671.3
79538|1612|5|51|3|3|677621.59|10305.15
21751|1240|1|75|17|2|631117.16|4369.1
16118|1731|4|1|13|3|26574.15|6488.22
46054|1798|2|71|18|1|416682.66|-2899.12
63086|235|4|74|14|3|646930.35|4833.72
66802|253|5|78|13|1|808456.99|8470.04
18009|393|3|7|35|3|874473.62|3355.88
31498|1800|1|18|23|1|589817.84|9822.69
39388|1785|2|52|38|2|44768.59|-1534.83
44271|1621|2|61|17|3|190275.47|2152.99
1506|1499|4|40|46|1|342207.38|-3894.24
83323|1805|5|7|13|3|376762.74|4642.33
21777|381|5|85|4|3|472444.63|991.28
70979|1448|1|62|37|1|19314.8|-4885.44
3439|182|2|3|37|1|951823.98|-3503.96
85346|1033|1|10|39|2|594258.74|4153.28
36488|885|4|61|30|3|312775.26|10612.78
70918|1681|5|17|8|2|522090.92|12543.0
3956|856|2|66|12|2|930139.49|4601.68
11018|1443|1|69|50|3|717837.97|4984.93
97502|1017|4|70|26|1|920033.03|-4366.83
67213|449|4|2|1|1|753293.25|379.38
32827|477|2|39|37|3|461572.9|12029.71
8752|329|5|91|18|3|891295.29|12370.93
20110|764|3|58|21|3|298052.26|3912.35
66406|634|3|84|14|1|355566.54|1897.54
78505|453|1|61|33|3|246220.29|9172.66
16321|26|5|30|34|3|441466.86|-613.69
28170|1161|1|57|34|1|386395.95|-1474.15
20234|1376|5|56|34|2|329960.46|-4790.48
53216|1406|2|23|2|2|732901.59|10175.36
8746|1550|1|59|10|1|97267.29|8941.93
66213|568|1|34|46|3|861601.68|6643.89
97416|782|2|20|5|1|564887.86|5823.99
73536|514|4|43|9|1|303584.49|-4790.18
35557|1029|3|74|33|2|654473.5|-4806.58
70684|340|1|8|28|2|843315.72|6094.61
69613|117|4|24|36|1|100987.68|1797.8
28547|1490|5|23|16|1|171246.18|14847.69
82080|1172|3|67|46|1|389509.85|13687.59
3606|292|1|16|23|1|56119.56|5973.7
24214|1|5|28|7|3|816401.64|10381.11
92021|487|4|96|16|3|250265.33|-2691.68
13405|1091|5|8|10|2|513776.0|-258.85
66614|405|2|19|23|1|520435.93|11787.28
11682|505|3|71|29|1|776013.16|10689.58
87001|7|1|24|39|1|142702.36|10239.13
60851|1242|5|70|36|2|973064.49|9967.95
7300|218|1|63|49|3|288882.06|4740.02
98340|1190|4|90|30|3|639099.14|10687.9
11205|361|1|18|15|2|766703.43|979.85
69028|1056|4|25|23|2|230789.56|5148.23
31726|1578|1|68|21|2|126743.23|-1575.09
62060|442|2|54|45|2|42339.3|8869.16
82974|1716|2|37|34|3|839862.15|7264.4
92062|69|2|48|18|1|998595.97|836.69
76181|277|1|79|50|3|236795.01|-2167.5
70039|1764|3|94|22|3|12574.93|-4189.48
94467|250|5|98|25|3|34265.05|13106.45
85211|834|5|16|15|3|581348.87|5339.72
94995|1435|5|15|26|1|257404.19|4150.34
83346|747|4|64|17|2|354483.64|-1189.03
16878|695|5|7|3|1|314917.22|1384.41
77550|818|5|81|25|2|404533.7|-4291.31
17602|1659|1|65|48|2|719769.48|8119.62
16735|1717|2|1|32|3|440825.87|14360.44
64765|586|4|87|25|3|679735.02|-4996.51
42969|1263|1|78|16|1|312345.12|13646.63
20830|1608|5|21|33|1|358037.47|10422.86
10883|1576|4|80|30|3|888911.39|12266.74
32095|634|4|76|41|1|127092.78|644.82
25666|2|4|4|34|2|278329.48|4559.95
13631|1150|5|89|29|2|564048.93|164.66
81027|999|2|5|18|2|829891.41|5110.46
64974|1638|5|37|47|3|351524.14|12162.36
7968|566|5|47|40|2|543019.85|5247.88
61837|375|3|5|30|2|559128.52|4306.79
66879|821|1|69|47|2|294560.16|4218.59
88032|213|3|41|40|3|822595.94|3246.92
48062|8|2|57|29|3|525071.23|-1436.89
48051|1019|2|63|12|3|722361.11|339.77
80287|1555|5|50|15|1|504018.76|11738.88
84348|1385|1|83|42|2|319891.32|-2999.45
38369|1183|2|30|5|3|35201.89|8486.87
9080|1765|2|96|40|3|974869.1|2734.37
25934|911|2|40|46|3|53740.61|9967.15
7592|1551|5|3|48|1|542987.32|7761.74
43680|130|4|51|37|1|606101.75|3470.56
5980|599|2|24|24|1|170465.45|1348.62
49902|310|5|42|36|3|602584.0|-4459.62
93157|694|1|5|30|3|922690.09|11266.95
26686|1093|5|22|3|2|158452.93|7503.4
84769|1027|5|73|2|2|371606.55|14853.24
2994|1587|1|59|43|3|692245.15|1202.29
88594|165|4|55|25|1|717028.65|12772.87
93270|293|2|57|40|2|791828.77|777.24
50238|615|3|76|46|2|697909.36|5376.78
28097|324|4|59|27|3|235601.04|-868.57
30058|419|4|5|29|3|705595.45|-2733.55
62446|396|4|64|43|1|349208.29|8442.81
66036|699|3|76|46|1|237454.72|-3695.49
30647|1209|2|77|30|2|907542.53|6543.99
55233|1116|4|57|4|3|253235.88|204.47
84383|662|5|77|15|1|957791.63|243.73
33792|232|3|78|26|2|421553.29|9969.43
93222|947|1|98|32|3|647114.39|655.11
68837|51|4|5|44|3|998883.47|13417.58
34405|1274|2|68|36|1|848171.02|8163.05
88300|1496|1|67|25|3|696045.89|-1769.98
48992|460|3|68|7|1|680202.34|9921.54
6015|43|4|17|33|3|854543.39|-87.02
43432|628|1|81|2|3|549071.02|-3559.78
25764|1726|5|63|21|1|710420.47|6528.8
45748|1638|4|48|50|2|507994.83|11727.82
69197|141|3|16|40|3|667223.25|-1097.71
92254|1734|5|16|29|1|730840.34|40.15
75346|77|1|58|13|1|814266.14|-3707.5
67810|560|1|9|37|2|977796.99|2622.13
58673|344|2|83|46|3|544805.81|-3097.77
47230|248|1|45|50|1|926507.26|12929.23
12042|806|4|96|36|2|822093.17|6070.38
46126|1571|2|47|11|1|74556.53|14137.67
41212|1471|1|1|5|2|495514.55|4365.42
16630|306|5|93|20|3|520360.76|11133.19
41933|1634|3|88|9|3|520171.06|7844.58
62908|159|1|75|25|1|392246.6|6452.86
21022|1552|3|94|7|3|666013.15|-69.38
50832|1825|4|17|49|1|819943.6|14748.73
10280|1776|4|23|16|2|332212.11|-1222.04
8293|1811|4|25|23|1|38741.37|10735.49
72706|445|4|18|8|2|496397.39|610.05
26126|303|5|73|32|1|267939.62|9016.14
23030|1399|2|91|25|2|467046.11|-683.7
5290|1149|3|81|14|2|135753.9|2562.96
83052|24|2|62|5|2|494177.36|14072.52
72099|1543|2|38|27|2|331914.39|-3521.55
67368|1487|2|53|39|2|826501.28|8860.59
90504|924|5|3|20|2|492684.43|8722.36
69963|1780|2|61|2|1|385322.53|8548.06
12192|1240|4|41|13|2|77444.97|4523.45
44744|586|2|71|20|1|296823.92|7796.78
72332|1479|1|4|24|3|354331.35|326.83
99331|1370|1|64|24|1|87349.04|12564.51
64769|1165|3|9|24|1|344504.98|7185.08
45524|262|2|50|50|1|558907.63|8038.25
81067|1676|2|2|2|1|444847.75|12922.89
49804|1427|5|96|35|2|941518.44|4962.5
48555|1616|4|99|15|1|150881.61|5778.85
15360|139|4|84|39|2|158613.47|12103.18
52520|1470|2|38|33|3|109261.4|-978.3
77055|1303|1|13|33|3|82534.87|-1833.78
88781|1295|4|25|27|1|674007.84|69.81
26665|1471|5|84|6|1|210814.2|4915.54
31458|1819|5|83|19|3|624332.92|-4163.68
63589|1220|3|36|25|3|221568.87|9482.5
58649|1740|1|43|3|3|74631.58|-3425.01
31301|913|5|32|46|2|328717.06|4231.66
28739|1239|2|82|23|3|327590.35|14082.22
35633|1113|1|42|25|1|810834.61|-169.53
40440|1758|2|87|11|1|573629.9|11572.6
66158|1000|5|15|47|3|35727.43|14686.39
5181|1567|3|51|33|3|419028.97|-1746.55
63479|1511|3|51|43|3|760301.54|9919.99
87763|1228|3|55|33|2|859256.62|-3768.59
5230|54|4|89|3|3|681898.23|11531.01
25463|1283|5|54|17|3|766639.22|12150.26
64191|748|3|42|6|3|353042.87|10375.63
85704|989|3|59|47|3|271822.42|8902.15
64746|190|1|3|19|3|158605.47|2012.01
23869|1668|2|27|50|3|642624.5|-3457.18
6590|1392|1|28|30|1|275896.99|4036.69
20574|1029|5|55|37|1|559391.35|14894.52
72663|1645|2|76|7|1|161852.69|8349.25
664|1350|3|2|21|3|864977.34|12819.22
73251|1113|5|29|42|2|201882.73|11834.34
74757|613|4|80|32|1|90315.89|3121.22
80256|1125|4|43|2|2|75963.43|-1027.65
456|301|3|32|3|3|836601.52|-3867.56
90112|1487|3|91|45|2|95198.47|-4394.5
52800|1123|5|6|26|2|735990.96|10851.93
16000|1535|5|14|23|1|75383.28|2656.87
885|1671|1|22|5|3|723997.47|10189.22
16496|182|3|34|4|1|120275.32|4790.16
3483|1223|2|48|30|1|634127.95|-4448.17
38097|723|1|69|49|1|129627.3|-2417.66
54742|274|4|55|1|1|635935.65|-4296.65
53491|360|2|1|22|1|629122.85|9591.55
67143|1152|3|28|50|3|528981.06|6340.06
66300|790|4|83|13|1|644678.96|7489.03
68114|524|5|9|26|1|575628.07|-2412.39
10527|667|5|72|37|2|72799.21|13702.25
21605|1523|2|27|31|3|266482.71|-1698.72
40811|224|3|100|32|3|767176.71|12836.3
2595|1452|3|9|45|3|353583.63|12289.33
5451|1166|4|93|46|1|679137.54|11390.62
22298|1691|2|98|49|1|570040.35|-1098.49
25660|392|4|90|48|1|319701.39|3945.48
81218|488|4|11|48|2|749280.58|9899.41
99321|334|5|13|26|2|258547.98|-4706.94
56647|1206|1|43|12|1|496885.39|2315.44
19174|1564|3|97|8|1|126668.07|7635.83
51094|1465|2|94|4|1|837476.88|-340.17
88176|298|3|55|17|2|583197.88|10445.22
21862|824|5|79|36|3|124723.28|-3619.19
27943|920|2|1|38|2|83062.34|13454.42
30101|1306|3|82|2|1|428794.96|8098.0
12432|1290|5|76|44|1|926598.1|-2595.8
34738|1790|5|25|5|1|256555.48|-4184.49
8452|531|5|31|34|3|582551.21|-207.61
83888|818|4|12|26|3|887067.72|10000.47
50926|1087|2|57|30|1|625365.44|8352.99
11000|98|3|62|45|2|294037.89|10455.01
20507|584|4|43|17|1|156678.12|897.61
62078|1615|1|77|35|3|952793.98|12106.37
84251|410|1|13|9|2|334252.63|10502.28
40463|1687|4|65|27|2|364995.94|-2379.95
36855|1059|5|40|21|3|65398.35|9393.62
71366|880|2|99|42|3|609892.58|8170.43
92869|1460|2|1|5|3|199347.7|257.14
24179|923|5|9|46|3|117202.61|2888.54
83389|1307|4|32|6|3|736459.28|9788.04
79145|939|2|86|24|2|658972.34|-2849.84
80361|1670|3|11|9|1|157303.41|-3921.91
49198|725|2|50|35|1|183047.8|1403.52
24764|931|4|73|38|3|571070.17|-1955.29
24059|1710|1|2|29|3|413696.8|8634.76
25492|430|2|22|11|2|277757.36|-3124.13
74010|1604|4|24|32|2|773585.79|10163.7
43676|234|5|36|8|2|287621.43|12740.81
96198|919|3|40|50|2|249761.31|7455.92
15353|935|2|13|41|3|35093.62|11899.33
73148|368|4|12|27|3|491780.71|1656.03
51109|1159|5|31|21|3|209659.17|13099.8
31453|339|3|74|8|1|376036.63|1411.05
84721|738|1|80|29|3|385842.64|9677.0
1692|394|2|18|7|1|92961.23|4006.42
93109|1548|3|58|37|2|189651.57|10146.19
40204|983|4|15|13|3|893388.09|-3031.04
7125|841|1|37|40|3|749665.15|14641.91
64913|1726|4|99|40|1|861940.04|-4734.36
5204|725|1|23|49|2|140045.94|-406.36
52746|1505|5|26|9|2|730394.76|9351.46
64011|897|3|16|11|2|615374.49|-2145.13
72374|125|3|71|25|2|992648.92|1044.28
46688|309|1|7|32|2|506380.88|-3016.1
60380|970|1|44|39|1|37877.96|12760.41
21652|1739|1|60|3|3|928109.28|-1131.32
56343|651|1|62|38|2|372222.78|-3791.88
82916|138|2|90|17|3|664216.54|8248.33
49381|1239|4|12|47|2|97407.23|4323.03
99780|1219|2|94|7|2|897107.39|11248.19
57936|236|2|39|29|2|666842.11|2121.35
96832|417|1|57|40|1|223025.5|-1601.82
69841|881|5|25|14|3|964565.01|-4669.14
99367|1141|5|9|43|3|659825.53|13796.33
29028|478|3|77|24|1|373043.85|-3620.57
13929|624|3|35|36|2|180095.39|13457.05
90919|1165|2|19|22|2|853812.81|14437.87
87375|1661|1|33|30|1|332087.78|13906.96
3413|1722|5|6|25|1|554827.35|3806.6
25796|394|4|48|29|3|295245.03|-506.73
40274|1671|2|4|3|2|957622.3|14814.04
62040|904|2|73|42|3|715745.67|6124.89
90396|509|1|54|38|1|941040.5|2831.07
27554|149|5|7|11|2|673614.87|9272.52
61161|930|4|90|6|2|991436.43|3126.98
64099|946|4|11|33|3|617764.27|13661.01
74474|163|1|77|45|3|90209.29|5145.43
60701|15|3|81|22|3|278654.25|2196.41
97128|1208|1|75|20|3|674861.03|5077.37
72715|951|2|1|9|2|235764.07|12071.9
97283|871|5|97|50|3|781217.69|-4156.83
67021|1725|3|83|34|3|98410.07|11685.26
2677|1772|3|92|45|3|996553.62|5188.64
19062|1444|5|73|29|1|114782.18|10787.01
65097|1|2|48|26|3|848448.95|94.4
75005|1508|3|35|1|3|210437.65|3461.62
91967|1548|5|52|35|2|830768.91|457.27
15680|1422|4|23|37|1|51498.9|6693.48
93992|202|3|11|43|2|452777.3|331.5
38117|1515|2|30|41|2|582886.17|-1000.23
59186|1540|5|35|10|3|20764.77|7967.26
24263|492|1|59|39|3|485694.06|-3275.44
9538|1458|4|41|48|3|617843.19|5770.51
79864|1725|1|30|25|3|782350.37|-4650.86
28031|1798|5|4|12|3|147866.6|14312.6
1657|1347|2|31|22|1|848715.95|9639.35
68007|65|5|29|45|1|598752.57|12658.72
72717|1622|2|83|20|3|975773.09|10786.88
75083|946|5|25|43|3|273457.72|9393.34
69381|1383|3|6|32|2|558188.6|2054.6
1914|1204|3|82|42|1|674693.59|10603.07
41630|1579|1|69|24|3|66991.74|13922.86
66287|1263|2|22|28|1|983569.47|5724.08
73041|1123|4|50|40|3|347227.94|-2149.23
87212|1645|3|15|10|1|148045.44|10157.4
88849|97|3|35|1|3|78041.49|11901.56
10579|1207|3|93|33|3|17640.61|-4210.78
94885|976|1|30|11|2|453030.58|-3977.74
9464|866|2|47|30|3|520914.85|10613.04
30489|792|3|78|47|3|976919.88|-639.48
28299|1094|2|64|31|1|664749.6|3452.74
87571|1002|4|22|30|1|532122.65|-1967.13
94139|559|3|61|28|2|136164.98|9537.31
95234|394|4|79|8|1|401320.91|-3664.81
64493|544|1|6|27|3|566617.52|1061.72
99278|1648|5|9|29|1|909094.61|12348.37
35504|1220|1|11|30|2|516153.36|1427.86
75637|296|3|98|41|3|771325.2|5421.08
41759|353|3|4|12|1|882629.98|6820.92
97748|1778|4|89|32|2|609034.28|6207.29
81079|1165|2|55|42|3|354848.92|6844.75
48549|1529|5|59|39|1|978783.48|10385.33
51576|43|2|45|9|3|483880.12|2539.51
26038|243|1|26|36|3|194030.04|8822.5
89381|192|3|91|38|3|478528.08|606.74
15768|147|5|16|15|3|166482.79|790.97
80761|193|3|82|31|3|174083.9|14164.15
